,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2006-01-03,31.02,32.58,30.88,32.4,32.4,16649600,0.0000,1.0,28.7355,29.2083,71.8690,64.5509,56.3526,1.2409,0.2404,1.4813,25.5104,133.1828,20.0000,100.0000,32.5197,28.7355,24.9513,3650519.8247,929348100.0000
2005-12-30,30.4,30.75,30.16,30.6,30.6,6540900,0.0000,1.0,28.5130,28.8723,66.5776,77.7609,58.2214,1.1807,0.1882,1.3689,24.5544,91.5773,25.0000,95.0000,31.9129,28.5130,25.1131,-9473282.5282,912698500.0000
2005-12-29,31.61,31.84,30.27,30.53,30.53,11510800,0.0000,1.0,28.3535,28.6905,66.3437,89.1832,79.0788,1.1337,0.2551,1.3888,24.1544,123.2366,30.0000,100.0000,31.6444,28.3535,25.0626,-12688301.1723,906157600.0000
2005-12-28,31.25,31.75,31.07,31.7,31.7,9601300,0.0000,1.0,28.1360,28.4968,74.6370,92.1963,95.9825,1.0699,0.3312,1.4011,23.6512,178.1811,35.0000,100.0000,31.3976,28.1360,24.8744,-4989995.4398,917668400.0000
2005-12-27,30.77,31.38,30.65,31.2,31.2,9535100,0.0000,1.0,27.8300,28.1597,73.2810,88.1436,92.4884,0.9871,0.2902,1.2773,22.4958,192.3704,40.0000,100.0000,30.8350,27.8300,24.8250,-13179339.5574,908067100.0000
2005-12-23,30.01,30.65,30.01,30.5,30.5,5323300,0.0000,1.0,27.5945,27.8396,71.2357,84.9994,88.1182,0.9146,0.2371,1.1517,21.3959,190.3424,45.0000,100.0000,30.2205,27.5945,24.9685,-18012198.4615,898532000.0000
2005-12-22,29.49,30.35,29.49,30.02,30.02,11369600,0.0000,1.0,27.3955,27.5596,69.7260,84.0454,83.8243,0.8553,0.1905,1.0458,20.4839,204.0061,50.0000,100.0000,29.6933,27.3955,25.0977,-20840201.5865,893208700.0000
2005-12-21,29.24,29.52,29.02,29.34,29.34,5939000,0.0000,1.0,27.2055,27.3006,67.4251,86.1430,83.0556,0.8077,0.1367,0.9444,19.6312,195.4035,55.0000,95.0000,29.2140,27.2055,25.1970,-23484294.6098,881839100.0000
2005-12-20,27.92,29.77,27.91,29.22,29.22,15757800,0.0000,1.0,27.0930,27.0859,67.0047,89.6582,85.2563,0.7735,0.0968,0.8704,19.0530,208.6783,60.0000,100.0000,28.8466,27.0930,25.3394,-25147214.6098,875900100.0000
2005-12-19,27.81,28.28,27.6701,28.12,28.12,10672800,0.0000,1.0,26.9840,26.8613,62.8268,90.8691,90.1170,0.7493,0.0262,0.7755,18.4443,133.6856,65.0000,95.0000,28.4412,26.9840,25.5268,-31585885.5775,860142300.0000
2005-12-16,28.36,28.37,27.83,28.17,28.17,10254800,0.0000,1.0,26.9150,26.7288,63.1722,87.7745,93.6014,0.7428,0.0123,0.7551,18.4749,164.3553,70.0000,100.0000,28.2781,26.9150,25.5519,-36658921.6818,870815100.0000
2005-12-15,27.54,27.97,27.42,27.9,27.9,7286300,0.0000,1.0,26.8010,26.5771,62.1034,80.1455,88.8889,0.7397,-0.0267,0.7130,18.3886,132.4742,0.0000,55.0000,28.1053,26.8010,25.4967,-39317573.5337,860560300.0000
2005-12-14,27.03,27.63,26.7,27.55,27.55,9455800,0.0000,1.0,26.6835,26.4378,60.6988,67.3280,80.8333,0.7464,-0.0700,0.6764,18.4976,81.4780,5.0000,60.0000,27.9940,26.6835,25.3730,-44749178.9882,853274000.0000
2005-12-13,26.89,27.25,26.66,27.03,27.03,6879900,0.0000,1.0,26.5810,26.3208,58.5293,50.9627,70.7143,0.7639,-0.1085,0.6554,18.7882,48.7496,0.0000,65.0000,27.9246,26.5810,25.2374,-52578174.6871,843818200.0000
2005-12-12,27.2,27.65,26.87,26.99,26.99,9403100,0.0000,1.0,26.4795,26.2461,58.3613,36.9099,50.4365,0.7910,-0.1189,0.6721,19.2969,75.4607,0.0000,70.0000,27.9707,26.4795,24.9883,-54327301.8058,836938300.0000
2005-12-09,25.93,27.05,25.87,26.9,26.9,11301200,0.0000,1.0,26.3680,26.1678,57.9976,35.5548,31.7372,0.8207,-0.1330,0.6877,19.6957,21.8066,0.0000,75.0000,28.0152,26.3680,24.7208,-47817463.3442,827535200.0000
2005-12-08,26.67,26.75,25.25,25.65,25.65,14485800,0.0000,1.0,26.2640,26.0907,52.5274,48.5916,28.5559,0.8540,-0.1472,0.7067,20.4363,-36.8905,0.0000,80.0000,28.0226,26.2640,24.5054,-56245476.9036,816234000.0000
2005-12-07,26.97,27.17,26.4627,26.67,26.67,6607300,0.0000,1.0,26.2075,26.1371,58.4261,67.5328,46.3713,0.8908,-0.0427,0.8480,21.3842,44.2139,5.0000,85.0000,28.1082,26.2075,24.3068,-49485436.9036,830719800.0000
2005-12-06,27.43,27.63,26.85,26.95,26.95,7712400,0.0000,1.0,26.1010,26.0811,60.1887,77.8620,70.8475,0.9015,0.0108,0.9122,21.5751,78.1908,10.0000,90.0000,28.1211,26.1010,24.0809,-46751156.2447,837327100.0000
2005-12-05,27.65,27.77,27.16,27.27,27.27,7808400,0.0000,1.0,25.9980,25.9896,62.2270,71.5148,85.3795,0.8988,0.0536,0.9524,21.4811,106.2588,15.0000,95.0000,28.0443,25.9980,23.9517,-41016294.7063,845039500.0000
2005-12-02,27.46,28.25,27.2,27.95,27.95,13250700,0.0000,1.0,25.8660,25.8548,66.7932,52.9969,77.3591,0.8854,0.0718,0.9572,21.1385,150.3098,20.0000,100.0000,27.9077,25.8660,23.8243,-36024038.9686,852847900.0000
2005-12-01,26.55,27.42,26.36,27.41,27.41,12188900,0.0000,1.0,25.6935,25.6343,64.8472,36.3923,51.8058,0.8674,0.0127,0.8801,20.7467,110.4889,0.0000,100.0000,27.5787,25.6935,23.8083,-41702910.3971,839597200.0000
2005-11-30,25.35,26.35,25.3,26.18,26.18,8302400,0.0000,1.0,25.5330,25.4473,59.7421,31.3902,29.8257,0.8642,-0.0403,0.8240,20.7112,32.6689,0.0000,80.0000,27.3517,25.5330,23.7143,-53661831.1518,827408300.0000
2005-11-29,26.35,26.45,25.31,25.58,25.58,13624200,0.0000,1.0,25.3780,25.3702,56.8372,39.7502,27.5455,0.8743,-0.0087,0.8656,21.2526,27.9068,0.0000,85.0000,27.4592,25.3780,23.2968,-59275834.9614,819105900.0000
2005-11-28,26.68,26.81,26.34,26.49,26.49,7317000,0.0000,1.0,25.2600,25.3481,63.4319,54.3930,36.7994,0.8765,0.0907,0.9671,21.8153,83.6165,0.0000,90.0000,27.5401,25.2600,22.9799,-52105203.3824,832730100.0000
2005-11-25,26.5,26.83,26.35,26.52,26.52,4396500,0.0000,1.0,25.0515,25.2279,63.6632,71.4486,54.9058,0.8538,0.1362,0.9901,21.6009,94.5497,5.0000,95.0000,27.5914,25.0515,22.5116,-49458628.9143,840047100.0000
2005-11-23,27.21,27.36,26.05,26.22,26.22,13390600,0.0000,1.0,24.8165,25.0919,62.3591,79.9687,71.4737,0.8198,0.1821,1.0019,21.3668,104.2970,10.0000,100.0000,27.6250,24.8165,22.0080,-48176316.4143,835650600.0000
2005-11-22,26.95,27.34,26.86,27.09,27.09,12942700,0.0000,1.0,24.6465,24.9732,69.2016,79.5733,87.9664,0.7742,0.2587,1.0329,21.1203,147.4364,15.0000,95.0000,27.5057,24.6465,21.7873,-38261139.3151,849041200.0000
2005-11-21,27.0,27.35,26.93,27.04,27.04,17039600,0.0000,1.0,24.4095,24.7504,69.0160,70.2752,80.4659,0.7096,0.2594,0.9690,20.1759,159.3700,20.0000,100.0000,27.2043,24.4095,21.6147,-37721860.1484,836098500.0000
2005-11-18,26.25,26.95,26.25,26.74,26.74,16000200,0.0000,1.0,24.1635,24.5093,67.9137,64.3267,70.2874,0.6447,0.2336,0.8783,19.1192,143.2953,0.0000,100.0000,26.8530,24.1635,21.4740,-29607764.9103,819058900.0000
2005-11-17,25.77,26.0,25.43,25.89,25.89,6618300,0.0000,1.0,23.9190,24.2745,64.5158,64.2605,60.0723,0.5863,0.1940,0.7804,18.1599,106.2049,0.0000,90.0000,26.5146,23.9190,21.3234,-36007844.9103,803058700.0000
2005-11-16,25.21,25.8,25.2,25.55,25.55,10696100,0.0000,1.0,23.6745,24.1045,63.0279,70.2179,62.6204,0.5378,0.1927,0.7305,17.5569,99.8402,0.0000,95.0000,26.3994,23.6745,20.9496,-40071713.3314,796440400.0000
2005-11-15,25.87,26.53,25.32,25.5,25.5,33762900,0.0000,1.0,23.4640,23.9523,62.8101,73.2007,70.0888,0.4896,0.2013,0.6909,17.0159,122.2155,5.0000,100.0000,26.2270,23.4640,20.7010,-41854396.6647,785744300.0000
2005-11-14,24.76,25.38,24.76,25.0,25.0,10585500,0.0000,1.0,23.2415,23.7894,60.6048,73.5816,77.9447,0.4393,0.1962,0.6354,16.3479,98.6793,10.0000,100.0000,26.0295,23.2415,20.4535,-18136656.9953,751981400.0000
2005-11-11,24.76,24.97,24.68,24.76,24.76,5377500,0.0000,1.0,23.0600,23.6620,59.5100,72.6930,71.5686,0.3902,0.2161,0.6063,16.2133,97.9800,15.0000,80.0000,25.8390,23.0600,20.2810,-15746382.8018,741395900.0000
2005-11-10,24.67,24.89,24.35,24.82,24.82,7454200,0.0000,1.0,22.8815,23.5464,59.9054,78.1236,71.2316,0.3362,0.2485,0.5847,16.3059,103.1993,20.0000,85.0000,25.6595,22.8815,20.1035,-13335779.3535,746773400.0000
2005-11-09,24.58,24.6,23.97,24.52,24.52,10423400,0.0000,1.0,22.7220,23.4123,58.5988,85.6368,75.2788,0.2741,0.2684,0.5425,16.4497,98.7257,25.0000,90.0000,25.4010,22.7220,20.0430,-18857408.9831,739319200.0000
2005-11-08,24.98,24.98,24.371,24.54,24.54,7663900,0.0000,1.0,22.5460,23.2957,58.7200,91.8056,87.8605,0.2070,0.3043,0.5113,16.7680,128.6225,30.0000,95.0000,25.1917,22.5460,19.9003,-26633596.2847,749742600.0000
2005-11-07,24.76,24.99,24.53,24.89,24.89,8675400,0.0000,1.0,22.5190,23.1648,60.8109,92.7620,93.7712,0.1309,0.3311,0.4620,16.8087,151.0273,35.0000,100.0000,25.0928,22.5190,19.9452,-23223223.7067,757406500.0000
2005-11-04,24.46,24.83,24.23,24.63,24.63,6956100,0.0000,1.0,22.4300,22.9832,59.8007,91.2291,93.7852,0.0482,0.3086,0.3567,16.7328,150.7162,40.0000,100.0000,24.7833,22.4300,20.0767,-28126710.6632,748731100.0000
2005-11-03,24.65,24.69,24.1,24.5,24.5,7748100,0.0000,1.0,22.3985,22.8098,59.3024,85.2206,90.7297,-0.0290,0.2726,0.2437,16.7344,148.4786,45.0000,100.0000,24.6477,22.3985,20.1493,-30445410.6632,741775000.0000
2005-11-02,23.08,24.33,23.08,24.2,24.2,13192800,0.0000,1.0,22.3650,22.6319,58.1656,75.1150,89.1724,-0.0971,0.2061,0.1090,16.8062,113.4382,50.0000,0.0000,24.5054,22.3650,20.2246,-33203208.9683,734026900.0000
2005-11-01,22.93,23.25,22.78,23.08,23.08,8711200,0.0000,1.0,22.3550,22.4668,53.5651,65.5365,75.7598,-0.1487,0.1148,-0.0339,17.0631,49.0683,55.0000,0.0000,24.4626,22.3550,20.2474,-43651906.5683,720834100.0000
2005-10-31,22.45,23.43,22.43,23.22,23.22,11265000,0.0000,1.0,22.4190,22.4023,54.2739,64.8522,60.4126,-0.1773,0.0756,-0.1017,17.9415,37.5744,60.0000,0.0000,24.6827,22.4190,20.1553,-46061387.4194,729545300.0000
2005-10-28,22.18,22.4,21.43,22.32,22.32,8183700,0.0000,1.0,22.5410,22.3162,50.2541,75.8950,60.4371,-0.1963,-0.0048,-0.2011,18.8661,-29.4616,65.0000,5.0000,25.1938,22.5410,19.8882,-52595087.4194,718280300.0000
2005-10-27,22.6,22.66,21.8,21.82,21.82,10261200,0.0000,1.0,22.6850,22.3158,47.8337,87.4458,73.7070,-0.1951,-0.0383,-0.2333,19.2115,-32.5042,70.0000,10.0000,25.5762,22.6850,19.7938,-59428898.7596,710096600.0000
2005-10-26,22.35,23.04,22.2,22.82,22.82,11515700,0.0000,1.0,22.8375,22.3680,52.7061,88.4983,93.5408,-0.1855,-0.0348,-0.2202,19.7845,-8.5646,75.0000,15.0000,25.8493,22.8375,19.8257,-49644963.8759,720357800.0000
2005-10-25,22.15,22.46,21.93,22.35,22.35,7955700,0.0000,1.0,22.9050,22.3204,50.4526,78.7253,95.0895,-0.1768,-0.1253,-0.3021,20.6237,-31.8244,80.0000,20.0000,25.9722,22.9050,19.8378,-55128630.5425,708842100.0000
2005-10-24,22.0,22.2,21.5,22.12,22.12,9277000,0.0000,1.0,22.9760,22.3173,49.3302,60.4615,76.8646,-0.1455,-0.2089,-0.3544,21.1123,-49.3446,85.0000,25.0000,26.0543,22.9760,19.8977,-59781964.5048,700886400.0000
2005-10-21,21.16,21.95,21.12,21.85,21.85,12118700,0.0000,1.0,23.0515,22.3381,48.0170,46.5441,64.2217,-0.0932,-0.2992,-0.3925,21.4406,-68.8668,90.0000,30.0000,26.1161,23.0515,19.9869,-66938507.3619,691609400.0000
2005-10-20,21.44,21.79,20.93,21.0,21.0,10096100,0.0000,1.0,23.1080,22.3895,43.6491,32.3340,40.2982,-0.0184,-0.3895,-0.4079,21.6056,-93.6663,95.0000,35.0000,26.1232,23.1080,20.0928,-76137038.6872,679490700.0000
2005-10-19,20.63,21.35,20.22,21.34,21.34,12360700,0.0000,1.0,23.1685,22.5357,45.0888,26.7828,35.1124,0.0790,-0.4141,-0.3352,21.6642,-114.1343,100.0000,40.0000,26.0580,23.1685,20.2790,-67684489.8500,689586800.0000
2005-10-18,21.52,21.63,20.83,21.05,21.05,8700400,0.0000,1.0,23.2065,22.6616,43.5809,21.5976,21.5915,0.1825,-0.4545,-0.2721,21.4040,-113.5298,80.0000,45.0000,26.0178,23.2065,20.3952,-79826416.3987,677226100.0000
2005-10-17,21.36,21.6,21.22,21.37,21.37,5727800,0.0000,1.0,23.3040,22.8313,44.8726,25.6348,23.6444,0.2961,-0.4541,-0.1580,21.4068,-116.5266,85.0000,50.0000,25.9391,23.3040,20.6689,-75911236.3987,685926500.0000
2005-10-14,21.87,22.15,20.66,21.19,21.19,15691200,0.0000,1.0,23.3525,22.9851,43.9854,26.0525,19.5568,0.4096,-0.4524,-0.0427,21.5980,-128.9063,90.0000,55.0000,25.8768,23.3525,20.8282,-74705383.7671,680198700.0000
2005-10-13,21.3,21.78,20.87,21.63,21.63,14307600,0.0000,1.0,23.4255,23.1740,45.6930,28.2702,33.7033,0.5227,-0.3994,0.1234,21.7993,-140.7799,95.0000,60.0000,25.7737,23.4255,21.0773,-70177050.8812,695889900.0000
2005-10-12,22.95,22.95,20.5,21.0,21.0,43236500,0.0000,1.0,23.5260,23.3366,42.6654,20.1913,24.8974,0.6226,-0.3338,0.2887,21.7600,-165.0958,100.0000,65.0000,25.7256,23.5260,21.3264,-79767859.6724,681582300.0000
2005-10-11,23.34,24.0,22.7,24.0,24.0,15674000,0.0000,1.0,23.6575,23.5825,57.0551,15.0664,26.2100,0.7061,-0.1463,0.5598,21.7187,-10.8850,40.0000,70.0000,25.5270,23.6575,21.7880,-54178910.6928,724818800.0000
2005-10-10,24.3,24.45,23.05,23.11,23.11,10064900,0.0000,1.0,23.6225,23.5386,52.5443,10.4812,9.4665,0.7426,-0.1505,0.5921,22.8081,-12.3168,45.0000,75.0000,25.4912,23.6225,21.7538,-69852910.6928,709144800.0000
2005-10-07,24.01,24.26,23.78,24.0,24.0,6826100,0.0000,1.0,23.6360,23.5837,58.3687,19.7473,9.5227,0.7802,-0.0648,0.7155,23.8338,29.6663,50.0000,80.0000,25.4936,23.6360,21.7784,-60650716.4071,719209700.0000
2005-10-06,24.15,24.47,23.59,23.83,23.83,12162600,0.0000,1.0,23.6285,23.5399,57.5141,37.4473,12.4545,0.7964,-0.0246,0.7718,24.3960,27.4936,55.0000,85.0000,25.4814,23.6285,21.7756,-60081874.7404,712383600.0000
2005-10-05,24.56,24.87,23.95,24.0,24.0,11701500,0.0000,1.0,23.5910,23.5093,58.6580,62.1534,37.2648,0.8026,0.0472,0.8498,24.9877,58.9478,0.0000,90.0000,25.4563,23.5910,21.7257,-54553420.1950,724546200.0000
2005-10-04,25.75,25.79,24.32,24.36,24.36,13989800,0.0000,1.0,23.5185,23.4577,61.1028,78.4078,62.6225,0.7908,0.1289,0.9197,25.3473,111.2748,0.0000,95.0000,25.4268,23.5185,21.6102,-44123822.3689,736247700.0000
2005-10-03,25.47,26.07,25.38,25.66,25.66,11878200,0.0000,1.0,23.3765,23.3627,71.2971,86.7543,86.5729,0.7585,0.2004,0.9589,25.4452,189.9773,0.0000,100.0000,25.4303,23.3765,21.3227,-30895372.0288,750237500.0000
2005-09-30,25.0,25.75,24.86,25.2,25.2,16213600,0.0000,1.0,23.1385,23.1209,69.5917,84.9309,86.0281,0.7085,0.1542,0.8626,24.6383,174.3733,0.0000,100.0000,25.1819,23.1385,21.0951,-28657450.2896,738359300.0000
2005-09-29,24.32,24.96,24.11,24.87,24.87,9375600,0.0000,1.0,22.9225,22.9020,68.3085,83.0288,87.6621,0.6699,0.1041,0.7740,23.9194,142.3761,0.0000,100.0000,24.9619,22.9225,20.8831,-24831769.3908,722145700.0000
2005-09-28,23.94,24.68,23.78,24.17,24.17,11236500,0.0000,1.0,22.7175,22.6948,65.3628,73.6590,81.1025,0.6439,0.0394,0.6833,23.5158,117.6920,0.0000,100.0000,24.7569,22.7175,20.6781,-32221948.2143,712770100.0000
2005-09-27,23.79,23.97,23.49,23.77,23.77,9083800,0.0000,1.0,22.5275,22.5396,63.5222,59.5482,80.3219,0.6340,-0.0053,0.6288,23.2280,91.8575,5.0000,95.0000,24.6943,22.5275,20.3607,-30723748.2143,701533600.0000
2005-09-26,23.76,24.17,23.2,23.63,23.63,16598400,0.0000,1.0,22.3810,22.4100,62.8661,43.4940,59.5527,0.6354,-0.0446,0.5908,23.3018,95.0120,10.0000,100.0000,24.5878,22.3810,20.1742,-32237714.8810,692449800.0000
2005-09-23,21.8,23.01,21.77,22.98,22.98,11048500,0.0000,1.0,22.2495,22.2816,59.6663,34.9680,38.7699,0.6465,-0.0986,0.5479,23.3794,26.9970,15.0000,50.0000,24.4563,22.2495,20.0427,-30355422.0975,675851400.0000
2005-09-22,22.0,22.5,21.91,22.21,22.21,9231700,0.0000,1.0,22.1500,22.2081,55.3350,33.4176,32.1596,0.6712,-0.1197,0.5515,24.1797,5.3258,20.0000,55.0000,24.3952,22.1500,19.9048,-40869317.2587,664802900.0000
2005-09-21,22.32,22.46,22.06,22.1,22.1,8853300,0.0000,1.0,22.0720,22.2079,54.6744,34.8402,33.9745,0.7011,-0.0747,0.6264,25.4023,9.8548,25.0000,60.0000,24.4099,22.0720,19.7341,-41025786.7503,655571200.0000
2005-09-20,22.95,23.28,22.69,23.0,23.0,9080100,0.0000,1.0,21.9920,22.2193,61.7759,41.1504,34.1188,0.7198,0.0043,0.7241,26.5698,60.3409,30.0000,65.0000,24.4281,21.9920,19.5559,-33943146.7503,664424500.0000
2005-09-19,22.52,22.66,21.8,22.34,22.34,7756100,0.0000,1.0,21.8735,22.1371,57.9729,53.6481,36.4273,0.7187,0.0279,0.7466,27.2636,24.3591,35.0000,70.0000,24.3324,21.8735,19.4146,-34404846.7503,655344400.0000
2005-09-16,23.71,23.75,22.41,22.65,22.65,14000300,0.0000,1.0,21.7840,22.1157,60.6661,66.6653,52.9050,0.7117,0.1200,0.8317,28.4563,67.2538,40.0000,75.0000,24.2981,21.7840,19.2699,-36388965.3549,663100500.0000
2005-09-15,23.57,23.78,23.42,23.64,23.64,6341100,0.0000,1.0,21.6950,22.0595,70.6193,76.2343,71.6120,0.6817,0.2150,0.8967,29.1351,116.9485,45.0000,80.0000,24.2062,21.6950,19.1838,-27403698.1907,677100800.0000
2005-09-14,23.38,23.79,23.21,23.63,23.63,8454400,0.0000,1.0,21.5725,21.8931,70.5729,82.6653,75.4788,0.6280,0.2378,0.8657,28.6498,134.6538,0.0000,85.0000,23.9263,21.5725,19.2187,-28812831.5241,670759700.0000
2005-09-13,23.49,23.84,22.84,23.3,23.3,10151000,0.0000,1.0,21.4060,21.7103,69.0426,89.4950,81.6122,0.5685,0.2462,0.8147,28.1389,148.9216,5.0000,90.0000,23.6211,21.4060,19.1909,-32602734.9723,662305300.0000
2005-09-12,23.71,23.95,23.34,23.38,23.38,8074700,0.0000,1.0,21.2835,21.5429,69.8795,94.6466,90.9048,0.5070,0.2643,0.7713,27.6011,208.9507,0.0000,95.0000,23.3307,21.2835,19.2363,-31790654.9723,672456300.0000
2005-09-09,23.1,24.03,23.1,23.85,23.85,12872500,0.0000,1.0,21.1495,21.3496,74.9504,92.8821,95.9681,0.4409,0.2556,0.6965,26.3696,302.1229,5.0000,100.0000,22.9684,21.1495,19.3306,-24774932.0215,680531000.0000
2005-09-08,22.45,23.09,22.37,23.08,23.08,11340400,0.0000,1.0,20.9915,21.0864,71.7611,85.9884,97.0668,0.3770,0.1661,0.5431,25.0732,350.0466,10.0000,100.0000,22.3302,20.9915,19.6528,-32664528.7957,667658500.0000
2005-09-07,21.45,22.69,21.45,22.55,22.55,11772600,0.0000,1.0,20.8675,20.8765,69.1966,73.5604,85.6115,0.3355,0.0823,0.4177,24.1819,383.4646,15.0000,100.0000,21.8104,20.8675,19.9246,-43689917.6846,656318100.0000
2005-09-06,21.05,21.55,20.96,21.52,21.52,5535900,0.0000,1.0,20.7610,20.7004,62.9917,58.5498,75.2870,0.3149,-0.0093,0.3056,23.4882,210.9760,0.0000,100.0000,21.3245,20.7610,20.1975,-52804188.6524,644545500.0000
2005-09-02,21.04,21.1,20.87,20.9,20.9,3155000,0.0000,1.0,20.6830,20.6141,58.1737,46.2338,59.7826,0.3172,-0.0542,0.2630,23.6714,89.6411,0.0000,15.0000,21.2365,20.6830,20.1295,-57777115.7710,639009600.0000
2005-09-01,20.73,21.06,20.69,20.88,20.88,6325100,0.0000,1.0,20.6335,20.5840,58.0061,42.1112,40.5797,0.3308,-0.0629,0.2679,24.3524,69.4433,5.0000,20.0000,21.2712,20.6335,19.9958,-55445159.2493,635854600.0000
2005-08-31,20.37,20.78,20.35,20.77,20.77,6928900,0.0000,1.0,20.5970,20.5528,57.1085,52.4329,38.3392,0.3465,-0.0742,0.2722,25.1156,-1.8652,10.0000,25.0000,21.2572,20.5970,19.9368,-55616107.8979,629529500.0000
2005-08-30,20.81,20.9,20.3,20.37,20.37,8509300,0.0000,1.0,20.5910,20.5300,53.6885,61.3588,47.4146,0.3651,-0.0800,0.2851,26.2530,-34.4790,15.0000,30.0000,21.2470,20.5910,19.9350,-62222733.4793,622600600.0000
2005-08-29,20.9,21.22,20.79,20.84,20.84,5552700,0.0000,1.0,20.5935,20.5468,58.9338,59.6038,71.5450,0.3850,-0.0470,0.3380,27.4502,97.0042,20.0000,35.0000,21.2465,20.5935,19.9405,-55698936.8126,631109900.0000
2005-08-26,20.95,21.18,20.9,21.0,21.0,4778700,0.0000,1.0,20.5540,20.5159,60.8567,44.8446,65.1168,0.3968,-0.0440,0.3528,28.0292,123.4415,25.0000,40.0000,21.2374,20.5540,19.8706,-51437562.3940,636662600.0000
2005-08-25,20.61,21.0,20.61,20.99,20.99,4299900,0.0000,1.0,20.5080,20.4650,60.7807,31.1432,42.1496,0.4078,-0.0575,0.3503,28.4707,90.1397,30.0000,45.0000,21.1890,20.5080,19.8270,-50072219.5369,631883900.0000
2005-08-24,20.4,20.91,20.35,20.65,20.65,4561700,0.0000,1.0,20.4720,20.4097,58.1574,30.7185,27.2674,0.4222,-0.0792,0.3430,29.1237,36.1026,0.0000,50.0000,21.1227,20.4720,19.8213,-54151611.8446,627584000.0000
2005-08-23,20.72,20.87,20.44,20.5,20.5,4523000,0.0000,1.0,20.4445,20.3844,56.9506,41.5486,24.0127,0.4420,-0.0787,0.3633,29.9063,33.2517,0.0000,55.0000,21.1091,20.4445,19.7799,-54477447.5589,623022300.0000
2005-08-22,20.67,20.9,20.52,20.63,20.63,4925400,0.0000,1.0,20.4120,20.3723,58.3359,50.7568,40.8754,0.4617,-0.0625,0.3992,30.6043,56.8488,5.0000,60.0000,21.1244,20.4120,19.6996,-51216680.1170,627545300.0000
2005-08-19,21.14,21.15,20.42,20.55,20.55,6366600,0.0000,1.0,20.3680,20.3451,57.7348,53.9343,59.7576,0.4773,-0.0513,0.4260,31.2284,67.6687,10.0000,65.0000,21.1283,20.3680,19.6077,-49142827.4854,622619900.0000
2005-08-18,20.93,21.16,20.82,20.87,20.87,6368500,0.0000,1.0,20.3650,20.3236,61.0833,46.9104,51.6375,0.4901,-0.0280,0.4621,31.8854,126.5914,15.0000,70.0000,21.1228,20.3650,19.6072,-45043783.6498,628986500.0000
2005-08-17,20.5,21.27,20.46,21.19,21.19,10369500,0.0000,1.0,20.3400,20.2660,64.6450,48.8011,50.4078,0.4971,-0.0282,0.4689,32.0245,151.5520,20.0000,75.0000,21.0617,20.3400,19.6183,-40548371.8851,635355000.0000
2005-08-16,20.77,20.8,20.28,20.3,20.3,3733200,0.0000,1.0,20.3100,20.1688,58.2060,50.7009,38.6859,0.5042,-0.0659,0.4382,32.1709,36.0240,25.0000,80.0000,20.9306,20.3100,19.6894,-48869575.5888,624985500.0000
2005-08-15,20.63,20.99,20.61,20.85,20.85,3990800,0.0000,1.0,20.3285,20.1550,65.1745,57.5190,57.3097,0.5207,-0.0374,0.4833,32.7102,129.0289,30.0000,85.0000,20.9686,20.3285,19.6884,-45423544.8196,628718700.0000
2005-08-12,20.55,20.84,20.27,20.7,20.7,6071600,0.0000,1.0,20.2830,20.0818,64.0597,53.3653,56.1070,0.5300,-0.0522,0.4778,32.8023,86.0925,35.0000,90.0000,20.8972,20.2830,19.6688,-46473755.3459,624727900.0000
2005-08-11,20.45,20.97,20.4,20.69,20.69,6671900,0.0000,1.0,20.2485,20.0167,63.9867,44.8930,59.1402,0.5431,-0.0640,0.4791,33.0194,117.3016,0.0000,95.0000,20.8423,20.2485,19.6547,-49562814.9950,618656300.0000
2005-08-10,20.7,21.3,20.55,20.6,20.6,9750200,0.0000,1.0,20.2080,19.9459,63.3501,32.1705,44.8486,0.5591,-0.0843,0.4748,33.0584,164.1994,0.0000,100.0000,20.7861,20.2080,19.6299,-49679865.8722,611984400.0000
2005-08-09,20.38,20.73,20.28,20.42,20.42,6556700,0.0000,1.0,20.1405,19.8770,62.0764,32.9167,30.6901,0.5801,-0.1086,0.4715,32.8792,90.6352,0.0000,25.0000,20.8252,20.1405,19.4558,-41229692.5389,602234200.0000
2005-08-08,20.08,20.33,19.91,19.96,19.96,3984700,0.0000,1.0,20.0880,19.8199,58.5819,46.5956,20.9727,0.6073,-0.1284,0.4788,33.1217,2.7263,0.0000,30.0000,20.8369,20.0880,19.3391,-38752716.9833,595677500.0000
2005-08-05,20.05,20.37,19.82,19.91,19.91,3582700,0.0000,1.0,20.0405,19.8051,58.1840,67.5686,47.0873,0.6394,-0.1113,0.5281,33.7323,6.4056,0.0000,35.0000,20.9243,20.0405,19.1567,-35716755.0786,591692800.0000
2005-08-04,20.48,20.54,20.12,20.15,20.15,3813300,0.0000,1.0,19.9920,19.7941,60.8496,77.7934,71.7269,0.6672,-0.0789,0.5883,34.3749,54.9142,0.0000,40.0000,20.9972,19.9920,18.9868,-33306575.0786,595275500.0000
