,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2015-12-23,85.05,85.09,83.72,84.8,84.8,11237102,0.0000,1.0,83.3325,82.8269,57.8546,64.0624,71.3917,1.1383,-0.1032,1.2415,14.0502,79.3399,25.0000,65.0000,86.3428,83.3325,80.3222,-179726450.1185,242495381.0000
2015-12-22,82.89,85.1,82.89,84.84,84.84,12776096,0.0000,1.0,83.1355,82.6192,57.9440,65.0524,62.6001,1.0875,-0.1798,1.2673,14.1401,68.9710,30.0000,70.0000,86.2498,83.1355,80.0212,-186206238.8631,253732483.0000
2015-12-21,83.15,83.73,82.43,82.87,82.87,8093526,0.0000,1.0,82.9590,82.3854,54.6670,68.8108,58.1953,1.0028,-0.3095,1.3123,14.2347,8.3048,35.0000,0.0000,86.0670,82.9590,79.8510,-195976194.6278,240956387.0000
2015-12-18,83.2,83.75,82.03,82.65,82.65,12168392,0.0000,1.0,82.8130,82.3344,54.2891,68.8427,74.3617,1.0806,-0.3090,1.3896,14.6169,5.7029,40.0000,0.0000,86.1869,82.8130,79.4391,-193361363.1509,232862861.0000
2015-12-17,85.0,85.32,82.85,83.56,83.56,13003014,0.0000,1.0,82.5740,82.3011,56.1275,53.7562,73.8753,1.1866,-0.2802,1.4669,15.0191,56.8455,45.0000,0.0000,86.5785,82.5740,78.5695,-189965532.8253,245031253.0000
2015-12-16,83.3,85.05,82.995,84.63,84.63,16573495,0.0000,1.0,82.2805,82.1686,58.3342,40.2035,58.2909,1.2121,-0.3249,1.5369,15.2499,73.5019,50.0000,5.0000,86.7825,82.2805,77.7785,-184437935.7807,258034267.0000
2015-12-15,81.06,83.39,80.9,82.49,82.49,13054779,0.0000,1.0,81.9555,81.9095,54.9706,33.7498,29.1024,1.1179,-0.5002,1.6182,15.5437,14.5171,55.0000,0.0000,86.6658,81.9555,77.2452,-194236863.4815,241460772.0000
2015-12-14,80.15,80.76,78.99,80.57,80.57,12074086,0.0000,1.0,81.7460,81.8484,51.6433,43.2241,33.2172,1.1994,-0.5438,1.7432,16.1737,-45.5842,60.0000,0.0000,86.7085,81.7460,76.7835,-197854452.8429,228405993.0000
2015-12-11,82.85,83.05,79.422,79.74,79.74,20788768,0.0000,1.0,81.5100,81.9830,50.1300,51.6380,38.9298,1.4814,-0.3977,1.8792,16.6397,-19.1217,65.0000,5.0000,87.0849,81.5100,75.9351,-207336362.1875,216331907.0000
2015-12-10,83.34,84.34,82.85,84.33,84.33,10464148,0.0000,1.0,81.4610,82.2191,59.9937,62.1001,57.5253,1.9044,-0.0742,1.9786,17.2178,68.6653,70.0000,10.0000,87.1140,81.4610,75.8080,-190191931.6870,237120675.0000
2015-12-09,84.37,85.2,82.97,83.42,83.42,21919178,0.0000,1.0,81.2370,81.9969,58.4540,65.1815,58.4588,1.9492,-0.0480,1.9972,17.6448,77.0269,75.0000,15.0000,86.7713,81.2370,75.7027,-200515621.3246,226656527.0000
2015-12-08,82.77,84.67,82.61,84.38,84.38,14658070,0.0000,1.0,81.1375,81.8471,60.7990,69.7256,70.3163,2.0706,0.0615,2.0092,18.0642,86.5177,80.0000,20.0000,86.5820,81.1375,75.6930,-187442748.3470,248575705.0000
2015-12-07,84.8,85.1299,84.2,84.76,84.76,11874979,0.0000,1.0,80.9875,81.5805,61.7303,71.7404,66.7693,2.0978,0.1040,1.9938,18.6124,120.2342,0.0000,25.0000,86.2279,80.9875,75.7471,-197973788.9295,263233775.0000
2015-12-04,82.58,85.0,82.42,84.85,84.85,15551923,0.0000,1.0,80.9300,81.2458,61.9437,79.5877,72.0913,2.0633,0.0955,1.9678,18.8024,105.5726,0.0000,30.0000,86.0269,80.9300,75.8331,-200401397.8207,275108754.0000
2015-12-03,85.05,85.1,82.1,82.59,82.59,23019635,0.0000,1.0,80.9565,80.8664,58.5219,83.6871,76.3607,1.9801,0.0361,1.9439,19.0263,74.3300,5.0000,35.0000,86.1394,80.9565,75.7736,-214144957.6812,259556831.0000
2015-12-02,84.27,85.82,84.25,85.0,85.0,36607966,0.0000,1.0,81.0970,80.6850,64.3868,85.3339,90.3110,2.0751,0.1402,1.9349,19.2619,122.1961,10.0000,40.0000,86.5923,81.0970,75.6017,-198645070.1145,282576466.0000
2015-12-01,83.77,84.39,83.5,84.0,84.0,26215397,0.0000,1.0,81.0190,80.2308,62.9221,80.7173,84.3897,1.9209,0.0210,1.8999,18.9883,94.7828,15.0000,45.0000,86.3318,81.0190,75.7062,-197012867.8088,245968500.0000
2015-11-30,81.5,84.47,81.38,84.08,84.08,97881744,0.0000,1.0,81.0365,79.8340,63.1194,79.8215,81.3011,1.7979,-0.0967,1.8946,18.9303,74.2792,20.0000,50.0000,86.3906,81.0365,75.6824,-200252973.0560,272183897.0000
2015-11-27,80.57,81.41,79.275,81.38,81.38,12600339,0.0000,1.0,81.0240,79.3871,58.9971,80.1389,76.4612,1.6067,-0.3121,1.9188,18.8692,-8.2240,25.0000,55.0000,86.3507,81.0240,75.6973,-273426704.0074,174302153.0000
2015-11-25,80.91,82.675,80.82,81.71,81.71,16329710,0.0000,1.0,81.0660,79.1773,59.7728,80.4645,81.7021,1.6141,-0.3827,1.9968,19.3336,22.2175,30.0000,60.0000,86.4165,81.0660,75.7155,-285672935.1198,186902492.0000
2015-11-24,80.85,81.11,79.27,80.86,80.86,15280077,0.0000,1.0,81.0980,78.9107,58.4355,74.2375,82.2535,1.5665,-0.5260,2.0925,19.4507,-17.9317,35.0000,65.0000,86.4711,81.0980,75.7249,-285012704.2573,170572782.0000
2015-11-23,80.45,82.19,79.97,81.31,81.31,18762369,0.0000,1.0,81.0270,78.7055,59.4291,62.6046,77.4377,1.5695,-0.6545,2.2240,19.8612,5.4243,40.0000,0.0000,86.4481,81.0270,75.6059,-296140586.4203,185852859.0000
2015-11-20,78.44,80.785,78.4,79.95,79.95,21024023,0.0000,1.0,80.7790,78.4314,57.3468,49.8324,63.0213,1.5047,-0.8829,2.3876,20.1242,-28.5662,45.0000,0.0000,86.5670,80.7790,74.9910,-300028284.5014,167090490.0000
2015-11-19,78.06,79.15,77.403,77.87,77.87,15689060,0.0000,1.0,80.5625,78.2715,53.9096,37.4769,47.3547,1.5386,-1.0697,2.6083,20.6611,-59.2348,50.0000,0.0000,86.7673,80.5625,74.3577,-306331083.8494,146066467.0000
2015-11-18,78.25,78.31,76.15,77.69,77.69,16730971,0.0000,1.0,80.2185,78.3138,53.6022,27.1687,39.1212,1.7713,-1.1045,2.8757,21.5513,-60.7465,55.0000,0.0000,87.6281,80.2185,72.8089,-299029878.4802,130377407.0000
2015-11-17,78.9,79.14,77.47,78.13,78.13,12469836,0.0000,1.0,79.8080,78.3794,54.4454,17.6063,25.9548,2.0608,-1.0911,3.1519,22.6638,-29.2414,60.0000,5.0000,88.5265,79.8080,71.0895,-306156032.7950,147108378.0000
2015-11-16,75.83,78.75,75.77,78.3,78.3,17041841,0.0000,1.0,79.4910,78.4057,54.7616,15.0922,16.4302,2.3555,-1.0691,3.4246,23.5467,-32.2430,65.0000,10.0000,88.8668,79.4910,70.1152,-303542594.1124,159578214.0000
2015-11-13,77.15,78.0,75.64,75.85,75.85,24223719,0.0000,1.0,79.2085,78.4168,50.8539,16.9678,10.4339,2.6801,-1.0118,3.6919,24.5531,-43.4575,70.0000,15.0000,89.0402,79.2085,69.3768,-315437570.3809,142536373.0000
2015-11-12,78.99,80.5,78.45,78.76,78.76,18831327,0.0000,1.0,79.0155,78.6870,56.3458,24.1112,18.4125,3.3049,-0.6400,3.9449,25.7594,3.8532,75.0000,20.0000,89.2468,79.0155,68.7842,-295524852.2198,166760092.0000
2015-11-11,82.28,82.49,78.12,79.85,79.85,29636606,0.0000,1.0,78.6665,78.6793,58.5976,33.7237,22.0569,3.7580,-0.3468,4.1049,26.4085,21.5704,80.0000,0.0000,89.3739,78.6665,67.9591,-282388853.3857,185591419.0000
2015-11-10,81.1,82.43,79.62,81.43,81.43,21987573,0.0000,1.0,78.1010,78.5561,62.0103,50.6888,31.8643,4.1707,-0.0208,4.1916,27.0917,39.4064,85.0000,5.0000,89.6595,78.1010,66.5425,-276217386.2324,215228025.0000
2015-11-09,83.44,83.47,80.22,81.38,81.38,19084140,0.0000,1.0,77.5135,78.2536,61.9437,67.1675,47.2500,4.4759,0.2792,4.1968,27.4575,50.7519,90.0000,10.0000,89.5212,77.5135,65.5058,-282555441.0829,193240452.0000
2015-11-06,85.53,86.35,80.77,83.61,83.61,38523836,0.0000,1.0,76.9595,77.9245,66.9165,80.7321,72.9521,4.8055,0.6785,4.1270,27.6969,78.6951,95.0000,0.0000,89.2222,76.9595,64.6968,-277094441.0214,212324592.0000
2015-11-05,85.22,86.42,84.2,85.38,85.38,20639712,0.0000,1.0,76.2145,77.3260,71.2282,85.4662,81.3004,4.9291,0.9718,3.9574,27.8166,108.8895,100.0000,0.0000,88.5805,76.2145,63.8485,-277784832.3475,250848428.0000
2015-11-04,84.45,85.6,84.03,85.4,85.4,23716378,0.0000,1.0,75.3305,76.4782,71.2775,89.5244,87.9438,4.8351,1.1207,3.7144,27.0322,120.0411,100.0000,0.0000,87.4751,75.3305,63.1859,-279086435.8070,271488140.0000
2015-11-03,84.0,84.59,83.13,83.44,83.44,11640252,0.0000,1.0,74.3745,75.5391,69.2992,91.7942,87.1545,4.6426,1.2084,3.4342,26.3041,121.7768,95.0000,0.0000,86.2041,74.3745,62.5449,-296760424.5076,247771762.0000
2015-11-02,83.52,84.83,82.75,84.35,84.35,13824530,0.0000,1.0,73.3985,74.7074,71.4704,92.3773,93.4748,4.5291,1.3969,3.1321,25.6600,144.9423,100.0000,0.0000,85.2960,73.3985,61.5010,-290063293.2200,259412014.0000
2015-10-30,82.7,84.44,82.6,83.83,83.83,20740519,0.0000,1.0,72.3775,73.6924,70.9768,90.0964,94.7534,4.2256,1.4426,2.7829,24.9820,168.8833,100.0000,0.0000,83.8372,72.3775,60.9178,-297507270.9123,245587484.0000
