,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2004-01-26,67.3,68.7,67.1,68.56,14.1601838273,13865900,0.0000,1.0,13.5155,13.4779,65.0908,67.4382,88.8889,0.0255,0.4518,0.4262,26.7765,138.6849,90.0000,25.0000,13.5155,14.2702,12.7608,1670698847.6057,1829591300.0000
2004-01-23,69.24,69.52,68.23,69.35,14.3233481392,8226000,0.0000,1.0,13.4686,13.4060,67.7570,53.9170,63.7979,0.0260,0.4458,0.4199,26.6071,219.6285,95.0000,0.0000,13.4686,14.1720,12.7652,1647820112.6030,1857323100.0000
2004-01-22,67.18,69.68,66.68,69.32,14.3171520261,18195100,0.0000,1.0,13.4107,13.3095,67.7093,57.5272,49.6278,0.0018,0.4152,0.4134,25.9496,247.9095,100.0000,0.0000,13.4107,14.0054,12.8159,1635704298.6471,1840871100.0000
2004-01-21,65.56,65.64,64.25,64.38,13.296858734,11059000,0.0000,1.0,13.3422,13.2034,57.9817,69.8820,48.3252,-0.0423,0.3706,0.4129,25.2576,17.6331,85.0000,0.0000,13.3422,13.8042,12.8801,1608047746.6448,1804480900.0000
2004-01-20,66.86,66.94,65.58,65.7,13.5694877108,6106300,0.0000,1.0,13.3111,13.1936,62.7828,82.4015,74.6285,-0.0113,0.4122,0.4235,25.4650,112.3950,90.0000,0.0000,13.3111,13.8572,12.7650,1626028566.7851,1826598900.0000
2004-01-16,67.1,67.27,66.01,66.93,13.8235283483,7021600,0.0000,1.0,13.2522,13.1540,67.7488,81.4908,86.6921,0.0053,0.4316,0.4263,25.0416,157.1865,95.0000,0.0000,13.2522,13.9155,12.5890,1636086002.0820,1838811500.0000
2004-01-15,65.4,67.42,64.86,66.63,13.7615672172,9391800,0.0000,1.0,13.1527,13.0835,67.1467,68.4282,85.8837,-0.0008,0.4242,0.4250,24.3722,127.1743,100.0000,0.0000,13.1527,14.0118,12.2936,1629621671.9189,1824768300.0000
2004-01-14,65.35,66.4,65.3,65.95,13.6211219867,6457200,0.0000,1.0,13.0593,13.0121,65.7706,51.9421,71.8966,-0.0104,0.4148,0.4252,23.6676,102.2620,100.0000,5.0000,13.0593,14.0318,12.0869,1622431075.0438,1805984700.0000
2004-01-13,63.97,65.83,63.88,65.59,13.5467686294,8961400,0.0000,1.0,12.9697,12.9480,65.0339,45.0656,47.5042,-0.0167,0.4112,0.4278,23.1655,76.7743,85.0000,10.0000,12.9697,14.0437,11.8957,1620083002.3191,1793070300.0000
2004-01-12,63.45,64.15,62.77,64.1,13.2390283449,6494600,0.0000,1.0,12.8880,12.8850,61.8018,54.0795,36.4256,-0.0239,0.4081,0.4320,22.7791,39.4785,90.0000,0.0000,12.8880,14.0209,11.7551,1606571968.4742,1775147500.0000
2004-01-09,64.419,64.49,63.33,63.4,13.0944523724,6903100,0.0000,1.0,12.8187,12.8477,60.1582,70.1674,51.2671,-0.0084,0.4295,0.4380,22.8391,45.2156,95.0000,0.0000,12.8187,14.0245,11.6130,1594524014.8527,1762158300.0000
2004-01-08,65.38,66.01,64.23,64.43,13.3071855891,8101700,0.0000,1.0,12.7361,12.8218,64.0083,73.6903,74.5457,0.0254,0.4654,0.4401,22.6327,75.0327,100.0000,5.0000,12.7361,14.0741,11.3981,1606663949.3308,1775964500.0000
2004-01-07,65.08,65.35,64.23,65.2,13.466219159,6475100,0.0000,1.0,12.6372,12.7707,67.0561,70.1084,84.6895,0.0490,0.4828,0.4337,21.9570,81.3858,95.0000,10.0000,12.6372,14.0802,11.1942,1619226135.8503,1792167900.0000
2004-01-06,64.76,65.64,64.34,65.16,13.4579576748,8530600,0.0000,1.0,12.5393,12.6975,66.9785,62.7170,61.8357,0.0602,0.4817,0.4215,21.4165,90.6770,100.0000,15.0000,12.5393,14.0094,11.0692,1609744739.4163,1779217700.0000
2004-01-05,63.31,64.95,62.96,64.62,13.3464276388,13189500,0.0000,1.0,12.4437,12.6174,65.9499,70.2527,63.8001,0.0678,0.4742,0.4064,20.7916,82.2035,95.0000,20.0000,12.4437,13.9111,10.9762,1605282579.4198,1762156500.0000
2004-01-02,64.36,65.0,62.59,63.0,13.0118375309,9107500,0.0000,1.0,12.3537,12.5407,62.6326,75.2417,62.5151,0.0796,0.4690,0.3894,20.3102,78.3821,100.0000,25.0000,12.3537,13.8093,10.8981,1587652393.4888,1735777500.0000
2003-12-31,64.44,64.67,63.66,64.61,13.3443622678,5383800,0.0000,1.0,12.2736,12.4911,68.9772,82.1271,84.4428,0.1202,0.4897,0.3696,19.8035,104.4900,85.0000,30.0000,12.2736,13.7517,10.7954,1599669758.6338,1753992500.0000
2003-12-30,63.66,64.45,63.51,64.28,13.2762050236,4062200,0.0000,1.0,12.1894,12.4013,68.3530,82.9701,78.7672,0.1356,0.4751,0.3395,18.7532,115.0657,90.0000,35.0000,12.1894,13.6044,10.7744,1590181477.4436,1743224900.0000
2003-12-29,63.4,64.27,62.87,64.16,13.2514205711,5764200,0.0000,1.0,12.1131,12.3092,68.1315,88.2573,83.1713,0.1510,0.4566,0.3056,17.6950,127.3392,95.0000,40.0000,12.1131,13.4478,10.7784,1584995690.2083,1735100500.0000
2003-12-26,64.07,64.8,63.15,63.4,13.0944523724,3214300,0.0000,1.0,12.0277,12.2100,66.7303,92.4981,86.9718,0.1609,0.4287,0.2679,16.6192,153.3846,100.0000,45.0000,12.0277,13.2759,10.7795,1575278895.9299,1723572100.0000
2003-12-24,63.46,64.47,63.415,64.02,13.2225053766,3198100,0.0000,1.0,11.9471,12.1169,69.0843,96.1169,94.6289,0.1753,0.4029,0.2276,15.3578,197.9142,100.0000,50.0000,11.9471,13.1149,10.7794,1579759435.3210,1730000700.0000
2003-12-23,62.89,64.17,62.15,63.74,13.1646749876,8893500,0.0000,1.0,11.8568,12.0005,68.6092,92.7573,95.8937,0.1673,0.3511,0.1838,14.0933,235.1817,100.0000,0.0000,11.8568,12.8874,10.8261,1578819709.2568,1723604500.0000
2003-12-22,61.32,62.94,61.08,62.69,12.9478110288,10716200,0.0000,1.0,11.7618,11.8779,66.7911,85.7619,97.8280,0.1438,0.2858,0.1420,12.8191,250.9379,100.0000,0.0000,11.7618,12.6302,10.8934,1568605392.4272,1705817500.0000
2003-12-19,60.09,61.5,59.59,61.37,12.6751820519,12392200,0.0000,1.0,11.6498,11.7653,64.3234,73.8214,84.5501,0.1143,0.2203,0.1061,11.7197,227.7137,100.0000,5.0000,11.6498,12.4526,10.8471,1552934390.2751,1684385100.0000
2003-12-18,57.5,60.0,57.45,60.0,12.3922262199,11609800,0.0000,1.0,11.5534,11.6695,61.5027,70.5342,74.9075,0.0838,0.1613,0.0775,10.8776,180.5964,100.0000,0.0000,11.5534,12.3019,10.8049,1531523782.9482,1659600700.0000
2003-12-17,57.31,57.64,56.76,57.29,11.832510669,4848100,0.0000,1.0,11.4815,11.5935,54.7849,73.3081,62.0066,0.0559,0.1124,0.0565,10.3646,93.6104,90.0000,5.0000,11.4815,12.1674,10.7956,1508304182.9482,1636381100.0000
2003-12-16,57.0,57.95,56.53,57.59,11.8944718001,7399000,0.0000,1.0,11.4177,11.5683,55.8091,78.1747,74.6884,0.0628,0.1054,0.0426,10.5429,102.4298,95.0000,10.0000,11.4177,12.1928,10.6425,1506320869.3105,1646077300.0000
2003-12-15,58.58,59.0,57.01,57.27,11.8283799269,8741000,0.0000,1.0,11.3732,11.5340,54.9558,69.3548,83.2293,0.0617,0.0886,0.0269,10.7307,126.0570,100.0000,15.0000,11.3732,12.1358,10.6105,1499026080.5763,1631279300.0000
