,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD_Signal,MACD,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2004-07-06,14.2,14.45,13.96,14.12,14.12,10792400,0.0000,1.0,14.3805,14.4782,46.4287,55.9523,30.3253,0.0467,0.0381,0.0848,11.2564,-32.7797,80.0000,45.0000,14.3805,13.3787,15.3823,-361285030.3003,-17091150.0000
2004-07-02,14.83,14.85,14.53,14.68,14.68,6616300,0.0000,1.0,14.4005,14.5159,51.4852,73.4580,57.8778,0.1089,0.0265,0.1353,11.0218,48.7967,85.0000,50.0000,14.4005,13.4044,15.3966,-357540728.2595,-6298750.0000
2004-07-01,15.3,15.3,14.82,14.97,14.97,7292900,0.0000,1.0,14.3690,14.4986,54.4000,81.4856,79.6537,0.1416,-0.0008,0.1408,11.3621,111.9098,90.0000,55.0000,14.3690,13.3704,15.3676,-357127209.5095,317550.0000
2004-06-30,15.23,15.37,15.06,15.31,15.31,10146200,0.0000,1.0,14.3580,14.4490,58.0611,81.4225,82.8425,0.1524,-0.0362,0.1163,11.8566,157.2704,95.0000,60.0000,14.3580,13.3815,15.3345,-354392372.0095,7610450.0000
2004-06-29,14.49,15.39,14.48,15.24,15.24,10884800,0.0000,1.0,14.3370,14.3584,57.5017,83.0783,81.9605,0.1229,-0.0743,0.0486,12.0723,129.5423,100.0000,65.0000,14.3370,13.4275,15.2465,-360611010.7192,-2535750.0000
2004-06-28,14.89,14.94,14.45,14.48,14.48,5908300,0.0000,1.0,14.3265,14.2656,50.7222,83.3032,79.4644,0.0737,-0.1050,-0.0313,12.2994,54.5625,0.0000,70.0000,14.3265,13.4549,15.1981,-367907415.1148,-13420550.0000
2004-06-25,14.6,14.88,14.5,14.77,14.77,9572700,0.0000,1.0,14.3450,14.2430,53.8353,80.3523,87.8101,0.0680,-0.1234,-0.0554,12.8389,67.0275,5.0000,75.0000,14.3450,13.4459,15.2441,-362722580.4209,-7512250.0000
2004-06-24,14.25,14.6,14.09,14.37,14.37,11314600,0.0000,1.0,14.3375,14.1875,49.7978,69.2876,82.6353,0.0254,-0.1404,-0.1150,13.3335,2.9814,10.0000,80.0000,14.3375,13.4503,15.2247,-366753190.9472,-17084950.0000
2004-06-23,13.96,14.59,13.92,14.46,14.46,17806800,0.0000,1.0,14.3350,14.1683,50.7465,52.9150,70.6116,-0.0019,-0.1467,-0.1486,13.5034,-0.6017,15.0000,85.0000,14.3350,13.4479,15.2221,-367862465.4570,-5770350.0000
2004-06-22,13.91,13.98,13.63,13.86,13.86,12712900,0.0000,1.0,14.2990,14.1376,43.9886,37.8822,54.6159,-0.0522,-0.1463,-0.1985,13.6696,-80.5551,20.0000,90.0000,14.2990,13.3773,15.2207,-378759163.9645,-23577150.0000
2004-06-21,13.75,13.98,13.67,13.73,13.73,6415200,0.0000,1.0,14.2865,14.1669,42.3608,26.1303,33.5177,-0.0650,-0.1332,-0.1982,13.0002,-82.0068,25.0000,95.0000,14.2865,13.3350,15.2380,-382754646.8216,-36290050.0000
2004-06-18,13.3,13.99,13.3,13.69,13.69,6326500,0.0000,1.0,14.2750,14.2129,41.8669,21.4849,25.5129,-0.0648,-0.1170,-0.1817,12.3310,-101.6171,30.0000,100.0000,14.2750,13.2919,15.2581,-378822750.0474,-42705250.0000
2004-06-17,13.93,13.93,13.51,13.64,13.64,8329400,0.0000,1.0,14.2850,14.2679,41.2694,18.3613,19.3605,-0.0532,-0.1008,-0.1540,11.6266,-104.2530,35.0000,10.0000,14.2850,13.3220,15.2480,-379647945.6996,-49031750.0000
2004-06-16,13.9,14.04,13.76,13.98,13.98,8262000,0.0000,1.0,14.2860,14.3340,44.2047,19.1670,19.5813,-0.0237,-0.0875,-0.1112,11.0620,-64.5989,40.0000,0.0000,14.2860,13.3257,15.2463,-376474840.9377,-40702350.0000
2004-06-15,14.17,14.23,13.93,14.06,14.06,6572600,0.0000,1.0,14.2650,14.3712,44.9188,28.9260,16.1422,-0.0081,-0.0816,-0.0897,10.6883,-34.7957,45.0000,5.0000,14.2650,13.2614,15.2686,-381195983.7948,-32440350.0000
2004-06-14,14.2,14.2,13.79,13.94,13.94,6767400,0.0000,1.0,14.2550,14.4040,43.6209,48.0872,21.7776,0.0105,-0.0795,-0.0690,10.4504,-48.6632,50.0000,10.0000,14.2550,13.2395,15.2705,-380319637.1282,-39012950.0000
2004-06-10,14.42,14.56,14.1,14.2,14.2,10296200,0.0000,1.0,14.2595,14.4528,45.8445,66.8215,48.8584,0.0528,-0.0822,-0.0294,10.1630,1.4481,55.0000,15.0000,14.2595,13.2489,15.2701,-378503993.2257,-32245550.0000
2004-06-09,14.72,14.75,14.32,14.32,14.32,14249000,0.0000,1.0,14.2525,14.4795,46.8926,67.3346,73.6257,0.0905,-0.0954,-0.0048,10.1420,31.1688,60.0000,20.0000,14.2525,13.2384,15.2666,-372684401.9214,-21949350.0000
2004-06-08,14.91,14.94,14.65,14.89,14.89,6550000,0.0000,1.0,14.2590,14.4962,52.2866,55.6898,77.9803,0.1323,-0.1180,0.0143,10.3307,89.0273,65.0000,25.0000,14.2590,13.2416,15.2764,-358435401.9214,-7700350.0000
2004-06-07,14.55,14.93,14.55,14.9,14.9,5066700,0.0000,1.0,14.2295,14.4548,52.3870,45.4227,50.3979,0.1316,-0.1511,-0.0195,10.8646,95.0438,70.0000,30.0000,14.2295,13.2536,15.2054,-362726781.2317,-1150350.0000
2004-06-04,14.3,14.74,14.3,14.52,14.52,9488200,0.0000,1.0,14.2035,14.4079,48.8394,52.9522,38.6912,0.1206,-0.1840,-0.0633,11.4163,54.6605,75.0000,35.0000,14.2035,13.2738,15.1332,-366993475.9686,-6217050.0000
2004-06-03,14.6,14.65,13.9,14.05,14.05,11825700,0.0000,1.0,14.1845,14.3961,43.9307,67.5966,47.1790,0.1344,-0.2142,-0.0797,11.8026,1.1455,80.0000,40.0000,14.1845,13.2660,15.1030,-366993475.9686,-15705250.0000
2004-06-02,14.89,14.95,14.53,14.75,14.75,5000800,0.0000,1.0,14.1765,14.4326,50.8313,80.5017,72.9865,0.1962,-0.2478,-0.0516,12.1169,101.6385,85.0000,45.0000,14.1765,13.2507,15.1023,-359898055.9686,-3879550.0000
2004-06-01,14.91,15.06,14.72,14.89,14.89,6213500,0.0000,1.0,14.1245,14.3992,52.3951,84.7962,82.6242,0.2105,-0.2968,-0.0862,12.4364,144.3857,90.0000,0.0000,14.1245,13.2167,15.0323,-360136189.3019,1121250.0000
2004-05-28,14.97,15.04,14.78,15.03,15.03,4642500,0.0000,1.0,14.0655,14.3475,53.9725,80.3564,85.8943,0.2060,-0.3494,-0.1435,12.5635,184.9828,95.0000,5.0000,14.0655,13.2127,14.9183,-360136189.3019,7334750.0000
2004-05-27,14.7,15.2,14.62,14.85,14.85,11375900,0.0000,1.0,13.9950,14.2757,52.2153,68.0167,85.8702,0.1723,-0.4009,-0.2287,12.6313,209.4245,100.0000,10.0000,13.9950,13.2460,14.7440,-364421573.9173,2692250.0000
2004-05-26,14.39,14.77,14.28,14.62,14.62,7549000,0.0000,1.0,13.9355,14.2152,49.8934,47.7750,69.3046,0.1282,-0.4440,-0.3158,12.7028,169.7641,0.0000,15.0000,13.9355,13.2850,14.5860,-362067939.4345,-8683650.0000
2004-05-25,13.75,14.38,13.73,14.32,14.32,9196300,0.0000,1.0,13.9185,14.1726,46.6831,35.4896,48.8752,0.0772,-0.4761,-0.3989,13.1488,56.7101,0.0000,20.0000,13.9185,13.3252,14.5118,-364995102.6998,-16232650.0000
2004-05-24,13.75,13.93,13.66,13.74,13.74,5250900,0.0000,1.0,13.9665,14.1571,39.5722,30.6355,25.1453,0.0267,-0.4953,-0.4687,13.6932,-50.6759,0.0000,25.0000,13.9665,13.1411,14.7919,-372493624.2383,-25428950.0000
2004-05-21,13.57,13.8,13.45,13.61,13.61,8123700,0.0000,1.0,14.0530,14.2010,37.8060,34.0360,32.4484,0.0102,-0.5020,-0.4919,13.7924,-80.9733,5.0000,30.0000,14.0530,13.0075,15.0985,-370354368.6827,-30679850.0000
2004-05-20,13.94,14.08,13.44,13.5,13.5,10188400,0.0000,1.0,14.1495,14.2632,36.3096,32.0681,34.3130,0.0035,-0.5045,-0.5011,13.7519,-73.8543,10.0000,35.0000,14.1495,12.9417,15.3573,-369658051.5399,-38803550.0000
2004-05-19,13.9,14.43,13.88,13.89,13.89,17722600,0.0000,1.0,14.2445,14.3435,39.5116,30.0665,35.3466,0.0111,-0.5054,-0.4943,13.7093,-27.3600,15.0000,40.0000,14.2445,12.9595,15.5295,-361379976.5399,-28615150.0000
2004-05-18,13.76,13.85,13.61,13.66,13.66,4404200,0.0000,1.0,14.3190,14.3912,36.3677,29.9782,26.5447,-0.0101,-0.5082,-0.5182,14.0301,-73.6568,0.0000,45.0000,14.3190,12.9546,15.6834,-344301834.7217,-46337750.0000
2004-05-17,13.56,13.8,13.3,13.56,13.56,6547500,0.0000,1.0,14.4045,14.4682,34.9717,38.3185,28.3081,-0.0121,-0.5057,-0.5178,13.7256,-94.6048,5.0000,50.0000,14.4045,13.0022,15.8068,-341732718.0550,-50741950.0000
2004-05-14,14.1,14.18,13.76,13.86,13.86,7677300,0.0000,1.0,14.5170,14.5638,37.3042,49.4016,35.0819,0.0031,-0.5026,-0.4996,13.3460,-60.6652,10.0000,55.0000,14.5170,13.0445,15.9895,-341994618.0550,-44194450.0000
2004-05-13,13.91,14.14,13.71,14.03,14.03,6345700,0.0000,1.0,14.6195,14.6379,38.6935,62.4877,51.5657,0.0039,-0.5034,-0.4995,13.3177,-62.5660,0.0000,60.0000,14.6195,13.0613,16.1777,-337973175.1979,-36517150.0000
2004-05-12,14.27,14.39,13.62,14.06,14.06,9193300,0.0000,1.0,14.7185,14.7019,38.9366,70.1829,61.5573,-0.0052,-0.5044,-0.5095,13.2434,-62.4135,0.0000,65.0000,14.7185,13.0735,16.3635,-341072237.9886,-30171450.0000
2004-05-11,14.36,14.55,14.25,14.45,14.45,7217400,0.0000,1.0,14.8400,14.7695,42.2119,73.2204,74.3402,-0.0149,-0.5031,-0.5180,13.1652,-36.9418,0.0000,70.0000,14.8400,13.0545,16.6255,-342385566.5600,-20978150.0000
2004-05-10,14.38,14.43,14.08,14.3,14.3,9124300,0.0000,1.0,14.9675,14.8031,40.3794,66.7360,74.6511,-0.0615,-0.4994,-0.5609,13.6126,-54.5496,0.0000,75.0000,14.9675,12.9611,16.9739,-344791366.5600,-28195550.0000
2004-05-07,14.24,14.69,14.18,14.38,14.38,14087800,0.0000,1.0,15.1120,14.8561,41.0387,53.9473,70.6700,-0.1082,-0.4840,-0.5922,13.9633,-52.2031,5.0000,80.0000,15.1120,12.9118,17.3122,-347137615.1314,-19071250.0000
2004-05-06,14.17,14.21,13.91,14.14,14.14,11307100,0.0000,1.0,15.2605,14.9062,38.1609,37.1467,54.8870,-0.1748,-0.4570,-0.6318,14.4185,-83.1677,10.0000,85.0000,15.2605,12.8841,17.6369,-344099070.0334,-33159050.0000
2004-05-05,13.98,14.09,13.72,13.89,13.89,8548000,0.0000,1.0,15.4180,14.9868,35.0225,23.1446,36.2850,-0.2354,-0.4132,-0.6486,14.4146,-106.5193,0.0000,90.0000,15.4180,12.9440,17.8920,-350129523.3667,-44466150.0000
2004-05-04,13.76,13.85,13.46,13.71,13.71,9310200,0.0000,1.0,15.5985,15.1023,32.6857,13.3577,20.2682,-0.2808,-0.3544,-0.6352,14.2832,-133.0535,0.0000,95.0000,15.5985,13.0706,18.1264,-349436442.2857,-53014150.0000
2004-05-03,13.71,14.44,13.18,13.71,13.71,9818700,0.0000,1.0,15.8110,15.2488,32.6857,10.9506,12.8806,-0.3064,-0.2842,-0.5906,13.8874,-137.4480,5.0000,100.0000,15.8110,13.2397,18.3823,-352062396.1318,-53014150.0000
2004-04-30,13.85,13.97,13.46,13.62,13.62,7243900,0.0000,1.0,16.0105,15.4108,31.5753,13.5107,6.9243,-0.3174,-0.2076,-0.5250,13.4708,-156.0249,10.0000,95.0000,16.0105,13.5038,18.5172,-350503872.3223,-62832850.0000
2004-04-29,14.23,14.3,13.42,13.66,13.66,17675300,0.0000,1.0,16.1745,15.5993,31.7967,22.0359,13.0470,-0.2963,-0.1282,-0.4245,12.5204,-169.6101,15.0000,100.0000,16.1745,13.8961,18.4529,-347805164.4792,-55588950.0000
2004-04-28,14.41,14.83,14.24,14.28,14.28,21219300,0.0000,1.0,16.3270,15.8034,35.4589,28.5203,20.5608,-0.2400,-0.0542,-0.2941,11.5200,-149.1519,20.0000,100.0000,16.3270,14.3544,18.2996,-339770937.2064,-37913650.0000
2004-04-27,15.6,15.78,15.22,15.28,15.28,9059900,0.0000,1.0,16.4285,15.9638,43.0574,31.2698,32.5000,-0.1924,0.0058,-0.1866,10.9851,-88.7858,25.0000,80.0000,16.4285,14.6931,18.1639,-321428830.4268,-16694350.0000
2004-04-26,15.83,15.83,15.43,15.47,15.47,7016700,0.0000,1.0,16.4745,16.0358,44.7898,25.7804,32.5000,-0.2023,0.0539,-0.1484,11.2264,-83.2025,30.0000,85.0000,16.4745,14.8162,18.1328,-314310337.5696,-7634450.0000
2004-04-23,15.5,15.69,15.37,15.54,15.54,5263900,0.0000,1.0,16.4965,16.0953,45.4296,18.6200,28.8095,-0.2213,0.1045,-0.1168,11.6843,-90.1419,35.0000,90.0000,16.4965,14.8810,18.1120,-308696977.5696,-617750.0000
2004-04-22,15.4,15.6,15.14,15.4,15.4,7902800,0.0000,1.0,16.4975,16.1538,43.9073,11.7443,16.0317,-0.2418,0.1598,-0.0820,12.0210,-104.0644,40.0000,95.0000,16.4975,14.8843,18.1107,-309025971.3196,-5881650.0000
2004-04-21,15.4,15.51,15.08,15.38,15.38,11161600,0.0000,1.0,16.5180,16.2332,43.6941,11.0948,11.0188,-0.2423,0.2203,-0.0221,12.2830,-115.4705,45.0000,100.0000,16.5180,14.9514,18.0846,-310056771.3196,-13784450.0000
2004-04-20,15.9,16.28,15.37,15.37,15.37,13388400,0.0000,1.0,16.5400,16.3230,43.5923,13.6355,8.1822,-0.2241,0.2808,0.0568,12.4678,-86.8278,50.0000,15.0000,16.5400,15.0265,18.0535,-314469496.9010,-24946050.0000
2004-04-19,15.92,15.99,15.61,15.81,15.81,9257300,0.0000,1.0,16.5425,16.4233,47.1569,17.1967,14.0833,-0.1793,0.3369,0.1576,12.9117,-72.1827,55.0000,20.0000,16.5425,15.0366,18.0484,-301081096.9010,-11557650.0000
2004-04-16,16.0,16.04,15.65,15.91,15.91,8903200,0.0000,1.0,16.5365,16.4878,48.0045,18.1200,18.6411,-0.1425,0.3817,0.2392,13.0948,-66.2875,60.0000,25.0000,16.5365,15.0180,18.0550,-301568323.2168,-2300350.0000
2004-04-15,16.48,16.48,15.64,16.01,16.01,14255300,0.0000,1.0,16.5315,16.5486,48.8384,17.2770,18.8656,-0.0876,0.4173,0.3297,13.3203,-47.8309,65.0000,30.0000,16.5315,15.0042,18.0588,-304536056.5501,6602850.0000
2004-04-14,16.6,16.75,16.07,16.49,16.49,17612100,0.0000,1.0,16.5045,16.6053,53.0396,19.2933,16.8534,-0.0091,0.4392,0.4302,13.5575,-6.4689,70.0000,0.0000,16.5045,14.9231,18.0859,-302838997.0263,20858150.0000
2004-04-13,17.3,17.33,16.86,17.0,17.0,8815700,0.0000,1.0,16.4225,16.6175,58.0830,27.5650,16.1119,0.0618,0.4415,0.5033,14.1487,53.8152,75.0000,0.0000,16.4225,14.6843,18.1607,-306983020.5557,38470250.0000
2004-04-12,17.6,17.73,17.05,17.19,17.19,7580300,0.0000,1.0,16.2985,16.5772,60.1058,43.2300,24.9145,0.1114,0.4260,0.5374,14.2869,82.4607,80.0000,5.0000,16.2985,14.3967,18.2003,-303419226.9387,47285950.0000
2004-04-08,17.51,17.61,17.23,17.35,17.35,8305100,0.0000,1.0,16.1745,16.5127,61.8284,62.0839,41.6686,0.1556,0.3982,0.5538,14.2359,99.0264,85.0000,10.0000,16.1745,14.1993,18.1497,-298960226.9387,54866250.0000
2004-04-07,17.5,17.52,17.08,17.29,17.29,19555800,0.0000,1.0,16.0285,16.4246,61.4346,78.3038,63.1067,0.1911,0.3593,0.5504,13.9937,103.5830,90.0000,15.0000,16.0285,13.9918,18.0652,-295900453.2545,46561150.0000
2004-04-06,17.75,17.89,17.3,17.5,17.5,12219300,0.0000,1.0,15.8950,16.3335,63.6165,86.8282,81.4763,0.2326,0.3115,0.5441,13.8027,142.7348,95.0000,20.0000,15.8950,13.8565,17.9335,-295011553.2545,66116950.0000
2004-04-05,17.82,18.25,17.76,17.96,17.96,20485300,0.0000,1.0,15.7905,16.2107,68.6934,88.8030,90.3283,0.2534,0.2533,0.5068,13.3786,210.9790,100.0000,25.0000,15.7905,13.8817,17.6993,-291076524.4410,78336250.0000
2004-04-02,17.38,17.79,17.15,17.7,17.7,16371600,0.0000,1.0,15.6660,16.0266,67.2918,87.1665,88.6801,0.2150,0.1900,0.4049,12.4378,212.9385,100.0000,30.0000,15.6660,14.0348,17.2972,-287313918.3185,57850950.0000
2004-04-01,16.71,17.09,16.65,16.9,16.9,14366000,0.0000,1.0,15.5965,15.8504,62.3669,84.4261,87.4005,0.1593,0.1362,0.2955,11.7334,158.7281,100.0000,35.0000,15.5965,14.2192,16.9738,-299081005.8185,41479350.0000
2004-03-31,16.38,17.04,16.28,16.71,16.71,15037300,0.0000,1.0,15.5660,15.7399,61.0434,76.2447,85.4188,0.1367,0.0964,0.2331,11.4954,145.1262,100.0000,40.0000,15.5660,14.2816,16.8504,-301040005.8185,27113350.0000
2004-03-30,16.05,16.35,15.95,16.31,16.31,7249600,0.0000,1.0,15.5340,15.6378,58.0962,66.2868,80.4590,0.1071,0.0622,0.1693,11.2838,92.2679,15.0000,45.0000,15.5340,14.3362,16.7318,-303018597.9238,12076050.0000
2004-03-29,16.16,16.42,16.08,16.2,16.2,8492100,0.0000,1.0,15.5100,15.5671,57.2513,57.8057,62.8563,0.0907,0.0355,0.1262,11.6432,101.6364,20.0000,50.0000,15.5100,14.3570,16.6630,-308818277.9238,4826450.0000
2004-03-26,15.6,16.27,15.44,15.91,15.91,12511000,0.0000,1.0,15.4675,15.5004,54.9776,56.7968,55.5451,0.0677,0.0128,0.0805,11.8896,58.0271,25.0000,55.0000,15.4675,14.3575,16.5775,-306320601.4532,-3665650.0000
2004-03-25,15.75,15.8,15.16,15.56,15.56,24402800,0.0000,1.0,15.4240,15.4573,52.0538,59.9261,55.0157,0.0546,-0.0041,0.0505,12.2813,6.7996,30.0000,60.0000,15.4240,14.3186,16.5294,-307978685.7905,-16176650.0000
2004-03-24,15.82,16.2,15.69,15.81,15.81,15344000,0.0000,1.0,15.4050,15.4465,54.4534,66.1622,59.8296,0.0649,-0.0178,0.0471,12.7221,68.2061,35.0000,65.0000,15.4050,14.2966,16.5134,-314079385.7905,8226150.0000
2004-03-23,15.8,16.1,15.45,15.82,15.82,11861400,0.0000,1.0,15.3770,15.4083,54.5490,75.1146,64.9329,0.0507,-0.0340,0.0167,13.0746,58.8287,40.0000,70.0000,15.3770,14.2827,16.4713,-305956091.6729,23570150.0000
2004-03-22,15.7,15.83,15.21,15.42,15.42,10076800,0.0000,1.0,15.3435,15.3649,51.3016,78.8068,73.7241,0.0233,-0.0467,-0.0234,13.5390,17.0182,45.0000,75.0000,15.3435,14.2646,16.4224,-307598439.3652,11708750.0000
2004-03-19,15.9,16.15,15.66,15.69,15.69,8932100,0.0000,1.0,15.3265,15.3591,53.7649,71.4677,86.6867,0.0190,-0.0525,-0.0335,14.2190,73.3782,50.0000,80.0000,15.3265,14.2422,16.4108,-304347858.7200,21785550.0000
2004-03-18,15.49,15.94,15.4,15.81,15.81,10451300,0.0000,1.0,15.3205,15.3243,54.8774,51.4606,76.0096,-0.0161,-0.0573,-0.0734,14.5417,58.4959,0.0000,85.0000,15.3205,14.2430,16.3980,-296509485.2506,30717650.0000
2004-03-17,15.38,15.58,15.18,15.47,15.47,9872800,0.0000,1.0,15.3370,15.2732,52.2160,30.3855,51.7068,-0.0822,-0.0533,-0.1355,15.0769,3.5067,5.0000,90.0000,15.3370,14.2206,16.4534,-301928677.8432,20266350.0000
2004-03-16,14.8,14.91,14.6,14.85,14.85,9629900,0.0000,1.0,15.3845,15.2524,46.7778,15.5761,26.6653,-0.1454,-0.0327,-0.1781,15.7461,-85.8638,10.0000,95.0000,15.3845,14.1728,16.5962,-306371437.8432,10393550.0000
2004-03-15,14.72,14.98,14.24,14.52,14.52,7651800,0.0000,1.0,15.4440,15.2948,43.5280,9.3028,12.7844,-0.1705,0.0037,-0.1669,15.6840,-121.0386,15.0000,100.0000,15.4440,14.2263,16.6617,-312273634.6174,763650.0000
2004-03-12,14.75,14.99,14.45,14.71,14.71,9598100,0.0000,1.0,15.5045,15.3764,45.0320,7.5989,7.2785,-0.1627,0.0463,-0.1164,15.6186,-118.0714,20.0000,95.0000,15.5045,14.3583,16.6507,-310412385.9688,8415450.0000
2004-03-11,14.58,14.93,14.38,14.43,14.43,11173300,0.0000,1.0,15.5610,15.4465,42.2378,16.4329,7.8454,-0.1567,0.0870,-0.0697,15.7331,-154.7666,25.0000,100.0000,15.5610,14.4668,16.6552,-310056900.7836,-1182650.0000
2004-03-10,15.34,15.63,14.56,14.62,14.62,12292900,0.0000,1.0,15.6495,15.5535,43.6688,33.6507,7.6728,-0.1067,0.1261,0.0194,15.7849,-122.0564,30.0000,100.0000,15.6495,14.6536,16.6454,-300915109.8745,9990650.0000
2004-03-09,15.5,15.68,15.14,15.41,15.41,8513100,0.0000,1.0,15.7290,15.6518,50.4154,60.5247,33.7805,-0.0392,0.1528,0.1136,15.9917,-59.3996,35.0000,60.0000,15.7290,14.8249,16.6331,-290000852.8652,22283550.0000
2004-03-08,16.31,16.36,15.45,15.47,15.47,7992000,0.0000,1.0,15.7535,15.6772,50.9837,77.5937,59.4988,-0.0109,0.1626,0.1517,16.7468,-4.1624,40.0000,65.0000,15.7535,14.8588,16.6482,-290000852.8652,30796650.0000
2004-03-05,16.05,16.61,16.01,16.31,16.31,6783300,0.0000,1.0,15.7875,15.6990,59.9758,84.5673,88.2948,0.0266,0.1653,0.1920,17.3912,91.9452,45.0000,70.0000,15.7875,14.8868,16.6882,-282360149.5685,38788650.0000
2004-03-04,16.15,16.35,16.05,16.29,16.29,6966100,0.0000,1.0,15.7445,15.6347,59.8155,75.1944,84.9876,-0.0036,0.1587,0.1551,17.4084,85.7969,50.0000,75.0000,15.7445,14.8658,16.6232,-282360149.5685,32005350.0000
2004-03-03,15.83,16.22,15.6,16.07,16.07,8809800,0.0000,1.0,15.7165,15.5657,58.0600,63.0688,80.4196,-0.0518,0.1596,0.1078,17.6710,45.0153,55.0000,80.0000,15.7165,14.8742,16.5588,-286539809.5685,25039250.0000
2004-03-02,15.93,16.24,15.65,15.83,15.83,13903900,0.0000,1.0,15.7110,15.5127,56.0713,45.3025,60.1759,-0.1043,0.1725,0.0683,18.0732,32.9349,60.0000,85.0000,15.7110,14.8766,16.5454,-291086803.1168,16229450.0000
2004-03-01,15.18,15.45,15.01,15.35,15.35,5852700,0.0000,1.0,15.7190,15.4793,51.7216,32.6022,48.6109,-0.1574,0.1986,0.0412,18.4382,-85.6448,65.0000,90.0000,15.7190,14.8772,16.5608,-285666638.7101,2325550.0000
2004-02-27,15.34,15.43,15.01,15.04,15.04,7138600,0.0000,1.0,15.7570,15.4929,48.5989,20.6503,27.1205,-0.1829,0.2379,0.0550,19.1611,-117.3796,0.0000,95.0000,15.7570,14.9166,16.5974,-288859020.5282,-3527150.0000
2004-02-26,14.95,15.3,14.81,15.18,15.18,5911300,0.0000,1.0,15.8110,15.5405,49.9860,14.8733,22.0752,-0.1803,0.2837,0.1034,19.8983,-147.4429,5.0000,100.0000,15.8110,15.0248,16.5972,-282740220.5282,3611450.0000
2004-02-25,15.1,15.351,15.1,15.25,15.25,5224700,0.0000,1.0,15.8575,15.5785,50.6730,14.8167,12.7551,-0.1794,0.3287,0.1493,20.5231,-146.3134,10.0000,90.0000,15.8575,15.1174,16.5976,-285756189.9160,9522750.0000
2004-02-24,14.93,15.47,14.92,15.15,15.15,7282700,0.0000,1.0,15.8805,15.6131,49.7354,26.6127,9.7897,-0.1749,0.3736,0.1987,21.4782,-180.7108,15.0000,0.0000,15.8805,15.1905,16.5705,-286776151.2706,4298050.0000
2004-02-23,15.59,15.65,14.91,15.08,15.08,10218300,0.0000,1.0,15.8730,15.6618,49.0920,45.3588,21.9052,-0.1483,0.4173,0.2690,22.4836,-160.5681,20.0000,0.0000,15.8730,15.1490,16.5970,-285584436.7251,-2984650.0000
2004-02-20,15.8,15.82,15.45,15.57,15.57,12600900,0.0000,1.0,15.8545,15.7231,53.6600,57.9422,48.1432,-0.0924,0.4544,0.3620,23.5420,-55.3816,25.0000,5.0000,15.8545,15.0374,16.6716,-280061031.3197,7233650.0000
2004-02-19,16.65,16.87,16.1,16.14,16.14,10990400,0.0000,1.0,15.7990,15.7392,59.8104,57.1401,66.0281,-0.0520,0.4775,0.4254,24.3472,91.4076,30.0000,10.0000,15.7990,14.7851,16.8129,-275633688.0765,19834550.0000
2004-02-18,16.0,16.56,15.85,16.42,16.42,11196000,0.0000,1.0,15.7425,15.6970,63.1903,52.9995,59.6554,-0.0483,0.4905,0.4422,24.3856,80.4566,35.0000,15.0000,15.7425,14.6858,16.7992,-265785147.8167,30824950.0000
2004-02-17,16.0,16.18,15.75,16.04,16.04,6731200,0.0000,1.0,15.6775,15.6209,60.2977,57.3379,45.7367,-0.0738,0.5025,0.4287,24.7025,42.1731,40.0000,20.0000,15.6775,14.6357,16.7193,-272565823.8731,19628950.0000
2004-02-13,16.03,16.2,15.45,15.73,15.73,7262600,0.0000,1.0,15.6235,15.5768,57.7229,67.3119,53.6063,-0.0771,0.5210,0.4439,25.4102,19.0649,45.0000,25.0000,15.6235,14.5510,16.6960,-274913916.8963,12897750.0000
2004-02-12,16.07,16.4,15.8,15.84,15.84,9810000,0.0000,1.0,15.5785,15.5606,59.0130,73.0754,72.6707,-0.0518,0.5403,0.4885,26.1551,51.0972,50.0000,30.0000,15.5785,14.4534,16.7036,-273074058.2297,20160350.0000
2004-02-11,16.15,16.33,16.0,16.2,16.2,7506500,0.0000,1.0,15.5300,15.5312,63.4199,64.2550,75.6587,-0.0262,0.5532,0.5270,26.4824,75.5468,55.0000,35.0000,15.5300,14.3710,16.6890,-264572058.2297,29970350.0000
2004-02-10,15.9,16.32,15.7,16.21,16.21,7345000,0.0000,1.0,15.4630,15.4608,63.5452,49.9900,70.8968,-0.0279,0.5598,0.5318,26.5477,70.6952,60.0000,40.0000,15.4630,14.3118,16.6142,-266164346.1084,37476850.0000
2004-02-09,16.32,16.35,15.85,15.9,15.9,8283500,0.0000,1.0,15.4165,15.3820,61.2944,31.9044,46.2096,-0.0375,0.5667,0.5293,26.6247,72.8113,65.0000,45.0000,15.4165,14.3157,16.5173,-270903055.7859,30131850.0000
2004-02-06,15.38,16.19,15.37,16.15,16.15,9909600,0.0000,1.0,15.3890,15.3274,64.3377,24.5495,32.8635,-0.0262,0.5761,0.5499,26.5021,64.1498,70.0000,50.0000,15.3890,14.3107,16.4673,-264276255.7859,38415350.0000
2004-02-05,15.73,15.8,15.3,15.45,15.45,9785000,0.0000,1.0,15.3550,15.2408,58.9111,26.6275,16.6402,-0.0399,0.5827,0.5427,26.4941,17.6322,75.0000,55.0000,15.3550,14.3334,16.3766,-273219065.5420,28505750.0000
