,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Signal,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2005-03-03,35.56,35.96,35.4,35.65,35.65,5025600,0.0000,1.0,35.5000,36.2821,40.5382,83.0452,82.1571,-1.2435,-1.4535,0.2100,23.8773,32.5467,70.0000,0.0000,35.5000,34.4612,36.5388,197974734.6330,286835000.0000
2005-03-02,35.39,35.93,35.07,35.5,35.5,4871700,0.0000,1.0,35.8115,36.3487,39.7289,83.5232,77.4653,-1.3514,-1.5060,0.1547,23.8262,-24.3654,75.0000,5.0000,35.8115,32.8404,38.7826,198513191.7759,281809400.0000
2005-03-01,35.06,35.41,34.82,35.39,35.39,5819000,0.0000,1.0,36.1605,36.4380,39.1521,79.9028,66.9869,-1.4541,-1.5447,0.0906,23.7549,-49.7105,80.0000,10.0000,36.1605,32.0115,40.3095,198513191.7759,276937700.0000
2005-02-28,34.68,35.66,34.665,35.18,35.18,8422900,0.0000,1.0,36.5520,36.5483,38.0771,68.9701,51.1185,-1.5528,-1.5673,0.0146,23.3799,-49.9596,85.0000,15.0000,36.5520,31.4090,41.6950,193088700.2504,271118700.0000
2005-02-25,34.72,35.23,34.48,34.99,34.99,5882300,0.0000,1.0,36.9040,36.6924,37.1223,52.0879,34.1720,-1.6348,-1.5710,-0.0638,22.9852,-58.8424,90.0000,20.0000,36.9040,31.2469,42.5611,192792417.3359,262695800.0000
2005-02-24,33.73,34.85,33.66,34.69,34.69,8389200,0.0000,1.0,37.2700,36.8716,35.6337,32.2975,24.2406,-1.6964,-1.5550,-0.1414,22.3273,-73.3286,95.0000,25.0000,37.2700,31.2219,43.3181,190674789.3359,256813500.0000
2005-02-23,34.95,34.97,33.2,34.14,34.14,10500400,0.0000,1.0,37.6025,37.1012,32.8654,18.1305,24.2023,-1.7198,-1.5197,-0.2002,21.4178,-83.6141,100.0000,30.0000,37.6025,31.4284,43.7766,184541508.6636,248424300.0000
2005-02-22,35.02,35.39,34.51,34.72,34.72,6855700,0.0000,1.0,37.9425,37.4129,34.3452,22.2938,34.3983,-1.6687,-1.4696,-0.1990,20.4604,-70.8333,100.0000,35.0000,37.9425,31.8199,44.0651,183888941.4319,258924700.0000
2005-02-18,35.57,35.75,35.1,35.31,35.31,4529700,0.0000,1.0,38.2255,37.6964,35.9076,32.1825,44.8610,-1.6382,-1.4199,-0.2183,19.7851,-64.6265,45.0000,40.0000,38.2255,32.2024,44.2486,187472602.7956,265780400.0000
2005-02-17,35.74,35.85,35.25,35.69,35.69,5298100,0.0000,1.0,38.5180,37.9476,36.9358,48.7185,52.3434,-1.6355,-1.3653,-0.2702,19.2387,-65.6150,50.0000,45.0000,38.5180,32.5215,44.5145,189075419.7187,270310100.0000
2005-02-16,35.93,36.35,35.58,35.66,35.66,5229800,0.0000,1.0,38.8515,38.1852,36.8000,53.6821,51.3485,-1.6470,-1.2977,-0.3492,18.7057,-66.2176,55.0000,0.0000,38.8515,32.7798,44.9232,186602973.0520,265012000.0000
2005-02-15,36.21,36.45,35.75,36.14,36.14,5177700,0.0000,1.0,39.2665,38.4510,38.0445,54.6296,48.9980,-1.6346,-1.2104,-0.4242,18.2356,-68.1871,60.0000,0.0000,39.2665,32.9928,45.5402,190746061.3637,270241800.0000
2005-02-14,36.1582,36.63,35.5,36.03,36.03,6983100,0.0000,1.0,39.6885,38.6943,37.5850,45.7338,43.6874,-1.6439,-1.1044,-0.5395,17.7871,-78.0453,65.0000,5.0000,39.6885,33.1817,46.1953,190154324.2208,265064100.0000
2005-02-11,35.57,35.95,35.0,35.78,35.78,7841700,0.0000,1.0,40.1145,38.9748,36.5692,46.6304,38.6930,-1.6207,-0.9695,-0.6512,17.3150,-99.5392,70.0000,10.0000,40.1145,33.5068,46.7222,190586905.6368,258081000.0000
2005-02-10,36.07,36.11,35.53,35.78,35.78,7982400,0.0000,1.0,40.4555,39.3111,36.5692,38.6981,28.2023,-1.5420,-0.8067,-0.7353,16.5122,-111.0449,75.0000,15.0000,40.4555,34.0778,46.8332,185551708.7947,258081000.0000
2005-02-09,36.45,36.8,35.87,35.89,35.89,7938800,0.0000,1.0,40.7815,39.6828,36.8071,30.7506,19.6812,-1.4192,-0.6229,-0.7963,15.7919,-123.0359,80.0000,20.0000,40.7815,34.7352,46.8278,186652729.4843,266063400.0000
2005-02-08,35.54,36.52,35.53,36.3,36.3,9602500,0.0000,1.0,41.0690,40.0820,37.6748,15.1582,16.5380,-1.2529,-0.4238,-0.8291,15.1141,-152.0752,85.0000,25.0000,41.0690,35.4485,46.6895,194250075.7209,274002200.0000
2005-02-07,35.81,35.84,35.55,35.69,35.69,7112400,0.0000,1.0,41.3460,40.4801,35.5265,13.1347,24.9387,-1.0643,-0.2166,-0.8477,14.2826,-204.9133,90.0000,30.0000,41.3460,36.1640,46.5280,188915353.4986,264399700.0000
2005-02-04,35.65,35.98,35.19,35.72,35.72,17304700,0.0000,1.0,41.6775,40.9843,35.5838,21.3210,42.9257,-0.7459,-0.0046,-0.7413,13.1190,-278.0770,95.0000,35.0000,41.6775,37.1825,46.1725,189160608.6711,271512100.0000
2005-02-03,34.9,35.89,34.53,35.75,35.75,60518600,0.0000,1.0,41.9440,41.5385,35.6384,40.3605,61.9806,-0.3318,0.1807,-0.5124,11.8942,-405.4037,100.0000,40.0000,41.9440,38.3522,45.5358,183246344.1141,288816800.0000
2005-02-02,43.05,43.59,40.86,41.88,41.88,26323600,0.0000,1.0,42.2450,42.1478,50.7614,67.0956,76.8297,0.1986,0.3088,-0.1102,10.5689,-14.6143,75.0000,45.0000,42.2450,40.0378,44.4522,135187455.8788,349335400.0000
2005-02-01,43.0,43.27,42.38,42.48,42.48,6761500,0.0000,1.0,42.2580,42.1760,52.8466,78.4856,77.3179,0.2486,0.3363,-0.0878,10.8474,36.6657,80.0000,0.0000,42.2580,40.0565,44.4595,141840673.4612,375659000.0000
2005-01-31,42.52,43.42,42.43,43.22,43.22,6320300,0.0000,1.0,42.3600,42.1439,55.5188,84.9078,67.6414,0.2476,0.3583,-0.1107,11.0464,46.6556,85.0000,0.0000,42.3600,39.9478,44.7722,147082735.2590,382420500.0000
2005-01-28,42.09,43.0,41.53,42.22,42.22,6152400,0.0000,1.0,42.4135,42.0307,52.4309,68.5602,46.0435,0.1674,0.3859,-0.2185,11.2329,-14.4037,90.0000,0.0000,42.4135,39.8828,44.9442,143316091.8246,376100200.0000
2005-01-27,41.27,42.4,41.14,42.31,42.31,8038400,0.0000,1.0,42.5510,42.0107,52.7440,49.4563,25.3269,0.1645,0.4406,-0.2761,11.5934,-37.2886,95.0000,0.0000,42.5510,39.7891,45.3129,143692769.3756,382252600.0000
2005-01-26,41.18,41.8,40.26,41.34,41.34,7714900,0.0000,1.0,42.6765,41.9792,49.6669,20.1140,11.7791,0.1491,0.5096,-0.3605,12.1929,-83.8444,100.0000,5.0000,42.6765,39.7468,45.6062,136802712.2328,374214200.0000
2005-01-25,40.6,41.44,40.45,40.94,40.94,9027900,0.0000,1.0,42.8410,42.0465,48.3493,6.4104,16.1929,0.2262,0.5997,-0.3735,12.5721,-100.7041,0.0000,10.0000,42.8410,39.8609,45.8211,133696713.5315,366499300.0000
2005-01-24,41.32,41.95,40.31,40.38,40.38,9695900,0.0000,1.0,42.9065,42.1630,46.4862,8.8129,34.7783,0.3619,0.6931,-0.3312,12.8168,-107.7077,0.0000,15.0000,42.9065,40.0410,45.7720,133787904.4406,357471400.0000
2005-01-21,41.96,42.55,41.02,41.16,41.16,10602700,0.0000,1.0,42.8340,42.3507,48.8162,33.3553,60.9748,0.5869,0.7759,-0.1889,13.0743,-63.0958,0.0000,20.0000,42.8340,39.6598,46.0082,142656105.6601,367167300.0000
2005-01-20,41.69,42.68,41.64,42.36,42.36,12830600,0.0000,1.0,42.7520,42.4760,52.6749,62.1668,75.9039,0.7862,0.8231,-0.0369,13.5993,-23.7009,5.0000,25.0000,42.7520,39.3337,46.1703,151318442.2614,377770000.0000
2005-01-19,44.44,44.74,43.43,43.96,43.96,7396700,0.0000,1.0,42.6035,42.4883,58.5358,87.4024,78.9189,0.9069,0.8324,0.0745,14.2463,60.0519,10.0000,30.0000,42.6035,38.8851,46.3219,146383596.1076,390600600.0000
2005-01-18,44.24,45.0,44.15,44.58,44.58,7131600,0.0000,1.0,42.3530,42.3333,61.0359,78.1427,66.7205,0.8849,0.8137,0.0711,14.1681,89.5195,15.0000,35.0000,42.3530,38.3684,46.3376,147795180.0770,397997300.0000
2005-01-14,42.9,44.66,42.36,44.55,44.55,12533000,0.0000,1.0,42.1245,42.0968,60.9592,71.2116,56.7742,0.7807,0.7959,-0.0152,13.7352,71.4286,20.0000,40.0000,42.1245,38.1528,46.0962,147711278.9006,390865700.0000
2005-01-13,42.45,44.58,42.34,42.6,42.6,17393600,0.0000,1.0,41.8995,41.8386,55.5613,50.8072,44.9293,0.6395,0.7997,-0.1602,13.3878,50.8656,25.0000,45.0000,41.8995,37.9936,45.8054,136377087.5962,378332700.0000
2005-01-12,41.49,42.48,40.82,42.3,42.3,8072300,0.0000,1.0,41.8195,41.7585,54.6448,48.3039,36.2576,0.6485,0.8398,-0.1912,13.0471,1.3451,30.0000,50.0000,41.8195,37.9087,45.7303,149732887.5962,360939100.0000
2005-01-11,41.4,42.16,41.01,41.64,41.64,7920300,0.0000,1.0,41.7265,41.7015,52.6017,35.6768,24.7391,0.6811,0.8876,-0.2064,13.4247,-6.1331,35.0000,55.0000,41.7265,37.7776,45.6754,143411206.8733,352866800.0000
2005-01-10,42.05,42.96,41.71,41.84,41.84,7347900,0.0000,1.0,41.6360,41.7079,53.2928,24.7920,15.6556,0.7801,0.9392,-0.1591,13.9506,19.6107,40.0000,60.0000,41.6360,37.6013,45.6707,142653612.9603,360787100.0000
2005-01-07,41.33,42.69,41.16,42.32,42.32,9836600,0.0000,1.0,41.4965,41.6940,54.9385,13.7484,15.0360,0.8746,0.9790,-0.1044,14.1942,19.8820,0.0000,65.0000,41.4965,37.3096,45.6834,148473149.7603,368135000.0000
2005-01-06,41.81,42.25,40.9,41.05,41.05,8700900,0.0000,1.0,41.3715,41.6281,51.1465,8.4262,25.9772,0.9337,1.0051,-0.0714,14.5523,0.6797,0.0000,70.0000,41.3715,37.1413,45.6017,143394121.0021,358298400.0000
2005-01-05,41.57,42.76,41.56,41.77,41.77,8354200,0.0000,1.0,41.2550,41.6890,53.5746,22.9332,46.9355,1.1248,1.0229,0.1019,15.0955,26.6489,5.0000,75.0000,41.2550,36.8703,45.6397,150161487.6688,366999300.0000
2005-01-04,42.62,43.26,41.5,42.14,42.14,19418500,0.0000,1.0,41.0765,41.6805,54.8458,46.5722,67.6302,1.2791,0.9974,0.2817,15.3870,40.6513,10.0000,80.0000,41.0765,36.5036,45.6494,155591717.6688,375353500.0000
2005-01-03,44.95,45.44,44.21,44.52,44.52,10446500,0.0000,1.0,40.9440,41.6321,64.1463,71.3009,82.1036,1.4198,0.9270,0.4928,15.6939,128.0491,15.0000,85.0000,40.9440,36.3485,45.5395,160887672.2142,394772000.0000
2004-12-31,45.16,45.49,44.16,44.29,44.29,4790700,0.0000,1.0,40.7225,41.3281,63.5793,85.0174,87.7760,1.3364,0.8038,0.5325,14.6700,153.4523,20.0000,90.0000,40.7225,36.4201,45.0249,166068456.7671,384325500.0000
2004-12-30,45.01,45.53,44.55,44.97,44.97,6965900,0.0000,1.0,40.5165,41.0163,66.5346,89.9924,81.2818,1.2338,0.6707,0.5631,13.5923,211.2589,25.0000,95.0000,40.5165,36.5345,44.4985,169922628.9475,389116200.0000
2004-12-29,44.75,45.68,44.44,44.82,44.82,11759200,0.0000,1.0,40.2670,40.6001,66.2054,88.3183,67.2460,1.0158,0.5299,0.4859,12.2352,289.9013,30.0000,100.0000,40.2670,36.8467,43.6873,170917757.5189,382150300.0000
2004-12-28,43.94,45.12,43.5,44.63,44.63,25237800,0.0000,1.0,40.0100,40.1560,65.8006,65.5348,47.9131,0.7380,0.4085,0.3295,10.8068,378.0419,0.0000,100.0000,40.0100,37.2976,42.7224,175469705.9060,370391100.0000
2004-12-27,39.52,42.93,39.47,42.25,42.25,22289200,0.0000,1.0,39.7255,39.6850,60.1152,47.8848,34.7086,0.3920,0.3261,0.0659,9.4380,230.4397,5.0000,100.0000,39.7255,37.9953,41.4557,165499217.0172,345153300.0000
2004-12-23,39.35,39.52,38.92,38.93,38.93,3206800,0.0000,1.0,39.5675,39.4150,48.8458,30.3197,29.0536,0.1870,0.3096,-0.1226,8.6165,-58.7543,10.0000,75.0000,39.5675,38.2638,40.8712,151971089.8495,322864100.0000
2004-12-22,38.61,39.59,38.55,39.52,39.52,5276300,0.0000,1.0,39.5585,39.4661,51.2925,25.9214,31.9917,0.2607,0.3402,-0.0795,8.8883,-39.6281,15.0000,80.0000,39.5585,38.2349,40.8821,155070996.5162,326070900.0000
2004-12-21,38.84,39.42,38.64,39.39,39.39,5229400,0.0000,1.0,39.4980,39.4604,50.7764,30.9198,46.7967,0.2909,0.3601,-0.0692,9.1744,-43.3434,0.0000,85.0000,39.4980,38.0667,40.9293,150504967.6700,320794600.0000
2004-12-20,39.87,40.49,38.81,38.95,38.95,7215700,0.0000,1.0,39.4310,39.4678,49.0401,39.1340,64.8470,0.3385,0.3774,-0.0389,9.3807,-0.6770,5.0000,90.0000,39.4310,37.8665,40.9955,145677829.2085,315565200.0000
2004-12-17,40.16,40.22,39.87,40.01,40.01,5486000,0.0000,1.0,39.4110,39.5223,53.3466,70.3364,82.8179,0.4391,0.3871,0.0520,9.6818,72.6301,10.0000,95.0000,39.4110,37.8126,41.0094,151690912.5418,322780900.0000
2004-12-16,40.88,41.0,39.71,40.05,40.05,5414900,0.0000,1.0,39.4290,39.4709,53.5151,85.0708,84.8587,0.4532,0.3741,0.0790,9.8232,93.6853,15.0000,100.0000,39.4290,37.7962,41.0618,152788112.5418,328266900.0000
2004-12-15,40.33,41.0,40.21,41.0,41.0,6674200,0.0000,1.0,39.4215,39.4100,57.6208,93.0466,79.2435,0.4605,0.3544,0.1061,9.9720,151.2159,20.0000,100.0000,39.4215,37.7989,41.0441,155348646.6504,333681800.0000
2004-12-14,40.15,40.47,39.94,40.44,40.44,5251500,0.0000,1.0,39.3750,39.2426,55.7183,76.4589,64.9915,0.3663,0.3279,0.0385,9.8504,108.4188,25.0000,0.0000,39.3750,37.8884,40.8616,148674446.6504,327007600.0000
2004-12-13,39.31,40.28,38.82,39.83,39.83,6052100,0.0000,1.0,39.3975,39.1166,53.5610,68.2251,51.3064,0.2979,0.3183,-0.0203,9.9642,28.5340,30.0000,5.0000,39.3975,37.8354,40.9596,144017456.0843,321756100.0000
2004-12-10,39.69,40.1,39.0,39.05,39.05,5510700,0.0000,1.0,39.4290,39.0415,50.6398,50.2905,35.4857,0.2683,0.3233,-0.0550,10.1722,-3.2704,35.0000,10.0000,39.4290,37.8089,41.0491,141696102.6597,315704000.0000
2004-12-09,38.4,39.95,38.17,39.82,39.82,7446700,0.0000,1.0,39.4180,39.0406,53.8144,35.4036,31.4213,0.3061,0.3371,-0.0310,10.3911,-5.5975,40.0000,15.0000,39.4180,37.7848,41.0512,146705829.9324,321214700.0000
2004-12-08,38.32,39.1,37.99,38.72,38.72,6421700,0.0000,1.0,39.3315,38.9585,49.5195,20.7631,40.7205,0.2715,0.3448,-0.0734,10.6864,-66.3563,0.0000,20.0000,39.3315,37.6117,41.0513,140346850.1571,313768000.0000
2004-12-07,39.42,39.75,38.05,38.2,38.2,7093400,0.0000,1.0,39.2655,38.9837,47.3195,38.0972,62.5620,0.3353,0.3632,-0.0279,11.1200,-49.8791,5.0000,25.0000,39.2655,37.3651,41.1659,138321989.7967,307346300.0000
2004-12-06,39.85,39.98,39.15,39.49,39.49,6088000,0.0000,1.0,39.2215,39.0661,52.7361,63.3012,80.3710,0.4648,0.3702,0.0947,11.6027,28.2592,0.0000,30.0000,39.2215,37.1883,41.2547,144163613.3262,314439700.0000
2004-12-03,40.36,40.46,39.54,40.09,40.09,8247700,0.0000,1.0,39.0750,39.0215,55.5455,86.2875,87.9536,0.4921,0.3465,0.1456,11.8111,69.5526,0.0000,35.0000,39.0750,36.7404,41.4096,145263854.2900,320527700.0000
2004-12-02,39.64,40.74,39.28,40.17,40.17,6600900,0.0000,1.0,38.9160,38.9091,55.9229,91.5244,84.8495,0.4586,0.3101,0.1485,11.8373,79.3017,5.0000,40.0000,38.9160,36.4501,41.3819,143650173.8552,328775400.0000
2004-12-01,40.0,40.0,39.25,39.98,39.98,7756000,0.0000,1.0,38.7035,38.7763,55.2367,86.0490,73.3727,0.4011,0.2729,0.1281,11.8649,67.6600,0.0000,45.0000,38.7035,35.9868,41.4202,142203401.2525,322174500.0000
2004-11-30,38.99,39.8,38.95,39.68,39.68,7028600,0.0000,1.0,38.5165,38.6496,54.1664,76.9750,58.9250,0.3411,0.2409,0.1002,12.1833,57.2588,0.0000,50.0000,38.5165,35.6654,41.3676,134861054.5858,314418500.0000
2004-11-29,39.575,39.62,37.71,38.94,38.94,9874100,0.0000,1.0,38.2875,38.5412,51.4461,57.0940,41.0576,0.2902,0.2159,0.0743,12.5985,25.6164,0.0000,55.0000,38.2875,35.1280,41.4470,129817000.4682,307389900.0000
2004-11-26,38.95,39.34,38.89,39.09,39.09,2337700,0.0000,1.0,38.0470,38.4992,52.0409,42.7059,27.1795,0.2963,0.1973,0.0990,13.1062,47.6303,5.0000,60.0000,38.0470,34.4244,41.6696,126973673.2430,317264000.0000
2004-11-24,38.87,39.16,38.1,38.75,38.75,5940900,0.0000,1.0,37.8150,38.4370,50.8164,23.3728,21.7865,0.2846,0.1725,0.1121,13.1223,35.2123,0.0000,65.0000,37.8150,33.9063,41.7237,127233417.6875,314926300.0000
2004-11-23,38.18,39.68,38.03,38.31,38.31,7405600,0.0000,1.0,37.5890,38.4040,49.2226,15.4597,27.7984,0.3000,0.1445,0.1555,13.2038,40.9946,0.0000,70.0000,37.5890,33.4094,41.7686,125888308.2535,308985400.0000
2004-11-22,38.37,38.53,37.58,38.05,38.05,8868600,0.0000,1.0,37.3650,38.4139,48.2818,26.5272,42.2344,0.3602,0.1056,0.2546,13.2896,25.4368,5.0000,75.0000,37.3650,32.8939,41.8361,130780492.4960,301579800.0000
2004-11-19,39.15,39.44,38.19,38.55,38.55,11427500,0.0000,1.0,37.1610,38.4523,49.9734,41.4085,56.5914,0.4583,0.0420,0.4163,13.7904,52.8664,0.0000,80.0000,37.1610,32.4668,41.8552,130873846.1802,310448400.0000
2004-11-18,39.73,40.96,39.59,40.37,40.37,6806800,0.0000,1.0,36.9635,38.4420,56.8626,58.7675,69.3357,0.5258,-0.0621,0.5879,14.0635,110.6043,5.0000,85.0000,36.9635,32.1880,41.7390,135719106.1802,321875900.0000
2004-11-17,40.4,40.59,39.54,39.9,39.9,6843600,0.0000,1.0,36.9185,38.2390,55.3526,69.5981,79.7761,0.4191,-0.2091,0.6282,13.7059,105.0057,10.0000,90.0000,36.9185,32.2567,41.5803,134775097.4210,315069100.0000
2004-11-16,40.35,40.66,39.75,40.07,40.07,6401300,0.0000,1.0,36.8410,38.0642,56.0265,79.6414,85.5083,0.3247,-0.3661,0.6908,13.4510,118.8249,15.0000,95.0000,36.8410,32.3309,41.3511,136925943.1353,321912700.0000
2004-11-15,40.34,41.5,40.18,40.89,40.89,10366200,0.0000,1.0,36.7540,37.8530,59.3367,90.0887,87.1613,0.1821,-0.5388,0.7209,13.0831,151.9474,20.0000,100.0000,36.7540,32.4333,41.0747,138825229.9485,328314000.0000
2004-11-12,39.1,40.94,39.0,40.46,40.46,11596000,0.0000,1.0,36.6730,37.5333,58.1035,86.7947,84.6216,-0.0860,-0.7191,0.6330,12.4924,136.9878,25.0000,100.0000,36.6730,32.6126,40.7334,138039911.7667,317947800.0000
2004-11-11,38.09,39.0,37.64,38.83,38.83,6835000,0.0000,1.0,36.5775,37.2253,52.9670,84.6003,82.2957,-0.3832,-0.8773,0.4941,12.0353,78.8133,30.0000,25.0000,36.5775,32.7977,40.3573,132182138.5708,306351800.0000
2004-11-10,38.02,38.84,37.83,38.09,38.09,10655200,0.0000,1.0,36.5910,37.0564,50.3413,82.4696,80.5115,-0.5910,-1.0009,0.4098,12.2069,66.6533,35.0000,0.0000,36.5910,32.7773,40.4047,127055888.5708,299516800.0000
2004-11-09,36.95,37.81,36.7,37.4,37.4,6479900,0.0000,1.0,36.6855,36.9476,47.7578,79.8172,75.5636,-0.7723,-1.1033,0.3310,12.3025,22.7677,40.0000,5.0000,36.6855,32.6412,40.7298,132225243.0263,288861600.0000
2004-11-08,36.75,37.58,36.72,37.32,37.32,6886500,0.0000,1.0,36.8265,36.8999,47.4567,79.2475,73.9261,-0.9222,-1.1861,0.2639,12.7940,12.8204,45.0000,10.0000,36.8265,32.5053,41.1477,130532296.1794,282381700.0000
2004-11-05,37.36,37.39,36.02,36.56,36.56,7399100,0.0000,1.0,36.9680,36.8557,44.5737,67.6260,74.3020,-1.0919,-1.2521,0.1601,13.4026,-10.3010,50.0000,15.0000,36.9680,32.4124,41.5236,127809726.4120,275495200.0000
2004-11-04,35.7,37.29,35.52,36.91,36.91,7600300,0.0000,1.0,37.1400,36.8868,45.6700,74.9049,78.1260,-1.2153,-1.2921,0.0768,14.0987,-17.4792,55.0000,0.0000,37.1400,32.4029,41.8771,129375959.2587,282894300.0000
2004-11-03,37.21,37.62,35.56,35.92,35.92,10208200,0.0000,1.0,37.3520,36.8844,41.8252,80.3752,73.6201,-1.3908,-1.3113,-0.0795,14.7936,-28.9166,60.0000,5.0000,37.3520,32.3056,42.3984,125039064.9084,275294000.0000
2004-11-02,35.46,36.49,35.14,36.24,36.24,11332500,0.0000,1.0,37.6240,36.9859,42.7543,79.0978,58.4363,-1.4937,-1.2914,-0.2023,15.5393,-45.2091,65.0000,10.0000,37.6240,32.3351,42.9129,131679350.3453,285502200.0000
2004-11-01,34.23,35.1526,34.15,35.1,35.1,6181300,0.0000,1.0,37.8600,37.0644,38.1007,61.3873,39.4936,-1.6359,-1.2408,-0.3951,15.9051,-82.6451,70.0000,15.0000,37.8600,32.4201,43.2999,124544072.5675,274169700.0000
2004-10-29,34.36,34.45,34.0,34.13,34.13,6491600,0.0000,1.0,38.1555,37.2712,33.7472,34.8238,23.7136,-1.6776,-1.1421,-0.5355,15.7319,-112.7325,75.0000,20.0000,38.1555,32.7053,43.6057,119011359.0028,267988400.0000
2004-10-28,34.34,34.77,34.14,34.45,34.45,7220600,0.0000,1.0,38.4725,37.6019,34.5079,22.2696,17.3598,-1.6076,-1.0082,-0.5994,15.2280,-125.6597,80.0000,25.0000,38.4725,33.2636,43.6814,121752256.7806,274480000.0000
2004-10-27,33.63,34.63,33.62,34.23,34.23,9060700,0.0000,1.0,38.7930,37.9337,33.5294,14.0473,21.6860,-1.5274,-0.8584,-0.6691,14.7362,-161.3939,85.0000,30.0000,38.7930,33.8306,43.7554,121866869.4790,267259400.0000
2004-10-26,34.15,34.26,33.51,33.83,33.83,9742500,0.0000,1.0,39.1235,38.3235,31.7685,15.7626,30.2744,-1.3805,-0.6911,-0.6895,14.1568,-209.1906,90.0000,35.0000,39.1235,34.5559,43.6911,119982961.5582,258198700.0000
2004-10-25,34.02,34.41,33.72,33.97,33.97,10531800,0.0000,1.0,39.4035,38.7965,32.0508,35.2480,37.1809,-1.1322,-0.5187,-0.6135,13.3871,-264.6034,95.0000,40.0000,39.4035,35.5352,43.2718,121411861.5582,267941200.0000
2004-10-22,36.22,36.8,33.0,34.6,34.6,33544300,0.0000,1.0,39.7015,39.3046,33.3165,39.8125,34.0227,-0.8131,-0.3653,-0.4477,12.6264,-312.4580,100.0000,45.0000,39.7015,36.7419,42.6611,124311922.4278,278473000.0000
2004-10-21,39.48,40.19,38.5,39.47,39.47,19217100,0.0000,1.0,40.0185,39.7998,46.9241,36.4820,28.3510,-0.4580,-0.2534,-0.2046,11.8256,-58.7895,95.0000,50.0000,40.0185,38.1586,41.8784,129608390.8488,312017300.0000
2004-10-20,38.11,38.59,37.79,38.35,38.35,6798500,0.0000,1.0,40.1365,39.8345,41.7238,25.7736,23.8849,-0.4941,-0.2023,-0.2918,12.1918,-161.2477,100.0000,0.0000,40.1365,38.1366,42.1364,126765624.5766,292800200.0000
2004-10-19,39.74,39.85,38.17,38.33,38.33,8802600,0.0000,1.0,40.2880,39.9908,41.6268,22.7975,20.7051,-0.4188,-0.1293,-0.2895,12.3726,-138.6840,90.0000,0.0000,40.2880,38.3963,42.1797,124046224.5766,286001700.0000
2004-10-18,38.28,39.47,37.89,39.27,39.27,8093200,0.0000,1.0,40.5362,40.1656,44.9698,23.0838,19.2243,-0.3147,-0.0569,-0.2578,12.7234,-139.1482,95.0000,0.0000,40.5362,38.4453,42.6270,131172138.8623,294804300.0000
2004-10-15,39.3,39.67,37.88,38.55,38.55,8205600,0.0000,1.0,40.7362,40.2599,41.5544,16.2340,18.6895,-0.2729,0.0075,-0.2804,12.9103,-163.1008,100.0000,5.0000,40.7362,38.4154,43.0569,125127850.2547,286711100.0000
2004-10-14,39.47,39.55,38.73,39.1,39.1,9026200,0.0000,1.0,40.9567,40.4398,43.5142,18.3553,19.8520,-0.1422,0.0776,-0.2199,13.1070,-145.2553,100.0000,0.0000,40.9567,38.6709,43.2424,127190710.5899,294916700.0000
2004-10-13,41.43,41.55,39.75,39.98,39.98,9220200,0.0000,1.0,41.1302,40.5809,46.8746,21.4792,21.2275,-0.0294,0.1326,-0.1620,13.6527,-59.1218,45.0000,5.0000,41.1302,38.9086,43.3517,128071315.4680,303942900.0000
2004-10-12,39.55,40.58,39.47,40.22,40.22,6421000,0.0000,1.0,41.2417,40.6441,47.8316,19.7215,27.7548,0.0254,0.1731,-0.1477,14.0658,-87.3884,50.0000,10.0000,41.2417,39.0384,43.4449,134935242.1347,313163100.0000
2004-10-11,39.82,40.75,39.41,40.15,40.15,7928300,0.0000,1.0,41.3642,40.6888,47.5348,22.4817,41.1918,0.0705,0.2100,-0.1395,14.6843,-95.5618,0.0000,15.0000,41.3642,39.1295,43.5988,132679215.1076,306742100.0000
2004-10-08,40.94,41.19,39.63,40.0,40.0,8546200,0.0000,1.0,41.3572,40.7455,46.9201,41.0613,58.4172,0.1343,0.2449,-0.1106,15.3353,-79.5666,0.0000,20.0000,41.3572,39.1066,43.6077,131850885.2569,298813800.0000
2004-10-07,41.43,42.7,40.85,41.15,41.15,9394400,0.0000,1.0,41.2857,40.8240,51.2979,60.0324,67.9101,0.2289,0.2725,-0.0436,16.1129,17.4219,0.0000,25.0000,41.2857,38.7897,43.7816,136343118.5902,307360000.0000
2004-10-06,40.73,41.41,40.4,41.36,41.36,5128100,0.0000,1.0,41.1317,40.7896,52.1419,74.1579,70.5593,0.2293,0.2834,-0.0541,16.4436,-3.4963,5.0000,30.0000,41.1317,38.2682,43.9951,142690686.1578,316754400.0000
2004-10-05,40.84,41.25,40.57,40.96,40.96,5134000,0.0000,1.0,40.9642,40.7296,50.6734,69.5400,66.5687,0.2052,0.2970,-0.0918,17.2698,-2.3898,10.0000,35.0000,40.9642,37.7978,44.1305,138070318.8310,311626300.0000
2004-10-04,41.3,41.68,40.74,41.01,41.01,8792600,0.0000,1.0,40.8417,40.7053,50.8587,67.9800,58.1613,0.2120,0.3199,-0.1079,18.1401,13.3840,15.0000,40.0000,40.8417,37.4994,44.1839,137315318.8310,316760300.0000
