,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2011-10-26,28.19,28.37,27.4,27.98,5.596,510500,0.0000,1.0,5.3798,5.4383,56.8836,67.4644,69.4765,0.1504,0.1576,0.0072,13.5180,56.7713,20.0000,90.0000,4.7374,5.3798,6.0222,-14529483.6585,54065500.0000
2011-10-25,28.23,28.86,27.8,28.25,5.65,654400,0.0000,1.0,5.3459,5.4217,58.2845,75.7990,64.5256,0.1486,0.1643,0.0157,13.4308,79.4615,25.0000,95.0000,4.6816,5.3459,6.0102,-15029457.8853,56618000.0000
2011-10-24,27.87,28.89,27.75,28.55,5.71,940600,0.0000,1.0,5.3253,5.3977,59.8401,65.1662,58.0998,0.1447,0.1648,0.0202,13.0790,91.6807,30.0000,100.0000,4.6745,5.3253,5.9761,-14535571.0929,59890000.0000
2011-10-21,27.4,28.3,27.01,28.03,5.606,1142600,0.0000,1.0,5.2950,5.3648,57.9940,52.6114,53.9254,0.1396,0.1571,0.0174,12.7087,68.8248,35.0000,75.0000,4.6625,5.2950,5.9275,-16433272.8473,55187000.0000
2011-10-20,27.44,27.47,27.0,27.34,5.468,999700,0.0000,1.0,5.2785,5.3394,55.4101,56.5217,56.2695,0.1353,0.1554,0.0202,12.5735,48.7189,40.0000,80.0000,4.6623,5.2785,5.8947,-19754784.4752,49474000.0000
2011-10-19,28.02,28.06,27.3,27.57,5.514,792900,0.0000,1.0,5.2614,5.3259,56.5109,52.6429,56.1449,0.1302,0.1652,0.0349,12.8237,73.2862,45.0000,85.0000,4.6483,5.2614,5.8745,-21988156.8156,54472500.0000
2011-10-18,27.3,28.4275,26.71,28.34,5.668,999700,0.0000,1.0,5.2442,5.3061,60.3222,59.6439,64.5768,0.1215,0.1705,0.0490,12.9101,91.6156,50.0000,90.0000,4.6411,5.2442,5.8473,-20840538.3945,58437000.0000
2011-10-17,27.86,28.0,27.2601,27.42,5.484,754500,0.0000,1.0,5.2209,5.2680,57.0329,56.1479,72.9480,0.1093,0.1591,0.0499,13.0012,87.2719,55.0000,95.0000,4.6500,5.2209,5.7918,-25329729.8065,53438500.0000
2011-10-14,28.0,28.55,27.26,28.05,5.61,1400500,0.0000,1.0,5.2044,5.2453,60.2840,77.9386,84.2831,0.0968,0.1610,0.0642,12.7787,119.4049,60.0000,100.0000,4.6459,5.2044,5.7629,-23187781.9081,57211000.0000
2011-10-13,27.63,28.47,27.44,27.94,5.588,1043500,0.0000,1.0,5.1819,5.2069,59.9049,84.7575,88.2393,0.0807,0.1483,0.0675,12.5445,135.4326,65.0000,100.0000,4.6552,5.1819,5.7086,-24761987.3345,50208500.0000
2011-10-12,27.25,28.0,27.2,27.8,5.56,1123400,0.0000,1.0,5.1507,5.1668,59.4367,90.1531,89.7112,0.0639,0.1321,0.0682,12.1973,136.0382,70.0000,90.0000,4.6507,5.1507,5.6507,-24610021.3151,44991000.0000
2011-10-11,27.51,27.77,27.09,27.61,5.522,575700,0.0000,1.0,5.1161,5.1254,58.8168,89.8075,88.2409,0.0468,0.1124,0.0656,12.0115,142.6333,0.0000,95.0000,4.6389,5.1161,5.5933,-27418521.3151,39374000.0000
2011-10-10,27.31,28.18,27.0,27.88,5.576,923500,0.0000,1.0,5.0808,5.0836,60.0559,89.1730,79.4980,0.0304,0.0894,0.0590,11.9046,174.3623,0.0000,100.0000,4.6250,5.0808,5.5366,-28942433.0798,42252500.0000
2011-10-07,26.98,27.6,26.05,26.99,5.398,1311600,0.0000,1.0,5.0308,5.0318,57.2344,85.7422,62.8043,0.0156,0.0534,0.0377,11.7920,133.0590,5.0000,100.0000,4.5839,5.0308,5.4777,-31212051.7238,37635000.0000
2011-10-06,25.37,27.6,25.02,26.96,5.392,1769100,0.0000,1.0,4.9906,4.9932,57.1375,63.5789,40.7788,0.0062,0.0247,0.0184,11.8895,119.4056,10.0000,100.0000,4.5385,4.9906,5.4427,-32608271.0787,31077000.0000
2011-10-05,24.03,25.835,23.35,25.37,5.074,1229500,0.0000,1.0,4.9571,4.9513,51.6144,39.0918,25.7101,0.0016,-0.0117,-0.0133,11.9920,7.7421,15.0000,70.0000,4.5303,4.9571,5.3839,-37065305.9624,22231500.0000
2011-10-04,23.29,24.32,22.93,23.66,4.732,1200300,0.0000,1.0,4.9418,4.9384,44.2787,19.6656,17.7361,0.0049,-0.0256,-0.0305,12.4315,-75.5508,0.0000,75.0000,4.5110,4.9418,5.3726,-40912131.9181,16084000.0000
2011-10-03,24.95,25.0,23.25,23.73,4.746,1023200,0.0000,1.0,4.9346,4.9601,44.5413,18.3728,20.2788,0.0126,-0.0081,-0.0207,12.1292,-45.0352,5.0000,80.0000,4.4856,4.9346,5.3836,-41214365.7311,22085500.0000
2011-09-30,24.8,24.89,23.49,24.39,4.878,1336100,0.0000,1.0,4.9280,4.9826,47.0403,15.1700,24.8466,0.0177,0.0129,-0.0048,11.9357,-23.5067,10.0000,85.0000,4.4644,4.9280,5.3916,-38904857.1596,27201500.0000
2011-09-29,25.72,25.82,23.55,24.12,4.824,929600,0.0000,1.0,4.9241,4.9936,45.8598,27.2936,39.2114,0.0189,0.0261,0.0071,11.8253,-7.5724,15.0000,90.0000,4.4576,4.9241,5.3906,-40813571.4454,20521000.0000
2011-09-28,26.0,26.5,24.51,24.59,4.918,723300,0.0000,1.0,4.9303,5.0115,47.6149,32.0763,49.0618,0.0172,0.0480,0.0308,11.7318,37.5602,20.0000,95.0000,4.4660,4.9303,5.3946,-38499809.3308,25169000.0000
2011-09-27,26.0,26.99,25.57,26.19,5.238,674500,0.0000,1.0,4.9307,5.0213,54.3410,58.2641,61.0889,0.0095,0.0658,0.0563,12.0098,111.3015,25.0000,100.0000,4.4664,4.9307,5.3950,-35174083.2002,28785500.0000
2011-09-26,26.52,26.52,24.9,25.52,5.104,934800,0.0000,1.0,4.9159,4.9985,51.6224,56.8448,64.0772,-0.0046,0.0549,0.0595,12.5134,83.8346,0.0000,85.0000,4.4734,4.9159,5.3584,-34746583.2002,25413000.0000
2011-09-23,25.49,26.62,25.35,26.38,5.276,1156400,0.0000,1.0,4.8980,4.9874,55.6638,68.1576,71.9727,-0.0195,0.0538,0.0733,13.0863,126.5575,5.0000,90.0000,4.4584,4.8980,5.3376,-33650212.8298,30087000.0000
2011-09-22,25.64,26.11,24.88,25.63,5.126,775800,0.0000,1.0,4.8653,4.9570,52.5887,67.2291,79.8711,-0.0378,0.0341,0.0719,13.6566,98.8256,10.0000,95.0000,4.4463,4.8653,5.2843,-37246889.9952,24305000.0000
2011-09-21,25.95,26.95,25.7,25.85,5.17,987600,0.0000,1.0,4.8477,4.9392,53.6252,80.5315,89.9191,-0.0558,0.0238,0.0796,14.2657,159.9406,0.0000,100.0000,4.4447,4.8477,5.2507,-38098377.8000,28184000.0000
2011-09-20,25.98,26.6,25.67,26.01,5.202,1180400,0.0000,1.0,4.8188,4.9149,54.3655,91.8527,93.4602,-0.0757,0.0058,0.0815,14.7519,176.5391,5.0000,100.0000,4.4297,4.8188,5.2079,-34345497.8000,33122000.0000
2011-09-19,24.95,25.81,23.82,25.77,5.154,1157400,0.0000,1.0,4.7782,4.8847,53.4497,97.3731,93.2239,-0.0961,-0.0205,0.0756,15.4153,122.3138,10.0000,95.0000,4.3881,4.7782,5.1683,-32758938.6602,27220000.0000
2011-09-16,24.78,25.84,24.49,25.8,5.16,1417100,0.0000,1.0,4.7435,4.8564,53.5774,91.1547,84.2968,-0.1150,-0.0488,0.0661,15.9812,166.2611,15.0000,100.0000,4.3701,4.7435,5.1169,-38313295.4442,33007000.0000
2011-09-15,24.58,24.93,24.33,24.82,4.964,562600,0.0000,1.0,4.7281,4.8244,49.8607,91.1440,72.9982,-0.1315,-0.0850,0.0465,16.7697,115.0207,20.0000,0.0000,4.4024,4.7281,5.0538,-44978913.9627,25921500.0000
2011-09-14,24.25,24.84,23.79,24.34,4.868,830800,0.0000,1.0,4.7382,4.8097,47.9205,70.5918,56.4115,-0.1431,-0.1099,0.0333,17.2723,61.4663,25.0000,5.0000,4.3736,4.7382,5.1028,-46760480.6294,23108500.0000
2011-09-13,23.01,24.1,22.75,24.08,4.816,726500,0.0000,1.0,4.7558,4.8036,46.8624,57.2588,48.2731,-0.1515,-0.1303,0.0211,17.7570,-10.4835,30.0000,0.0000,4.3378,4.7558,5.1738,-46958290.1532,18954500.0000
2011-09-12,22.735,23.31,22.45,22.88,4.576,566600,0.0000,1.0,4.7773,4.8023,41.6660,41.3838,42.4866,-0.1567,-0.1492,0.0075,17.8951,-71.0438,35.0000,0.0000,4.3080,4.7773,5.2466,-50483160.5235,15322000.0000
2011-09-09,23.37,23.57,22.55,22.97,4.594,669300,0.0000,1.0,4.8116,4.8261,41.9583,46.1766,37.8438,-0.1586,-0.1467,0.0119,17.6097,-66.5779,40.0000,5.0000,4.3072,4.8116,5.3160,-50483160.5235,18155000.0000
2011-09-08,23.58,24.03,23.28,23.61,4.722,505700,0.0000,1.0,4.8349,4.8505,44.0462,39.8995,32.4902,-0.1616,-0.1432,0.0184,17.3442,-34.1745,45.0000,10.0000,4.3298,4.8349,5.3400,-49892601.7000,21501500.0000
2011-09-07,23.39,24.0,23.28,23.84,4.768,459200,0.0000,1.0,4.8370,4.8641,44.8074,27.4552,35.6282,-0.1662,-0.1497,0.0165,17.3235,-32.7548,50.0000,15.0000,4.3335,4.8370,5.3405,-49589181.7000,24030000.0000
2011-09-06,22.5,23.2,22.29,22.94,4.588,809800,0.0000,1.0,4.8492,4.8742,41.0182,30.1157,51.6094,-0.1703,-0.1605,0.0099,17.2863,-95.5508,55.0000,20.0000,4.3412,4.8492,5.3572,-50864737.2556,21734000.0000
2011-09-02,23.66,23.99,22.68,23.07,4.614,769900,0.0000,1.0,4.8562,4.9043,41.4083,49.3135,71.0986,-0.1728,-0.1536,0.0192,16.8291,-73.2894,60.0000,25.0000,4.3590,4.8562,5.3534,-52600022.9698,25783000.0000
2011-09-01,24.66,24.87,23.835,24.0,4.8,848100,0.0000,1.0,4.8679,4.9349,44.2696,75.3990,85.6527,-0.1776,-0.1452,0.0324,16.4733,-8.2252,65.0000,30.0000,4.3832,4.8679,5.3526,-51042591.6721,29632500.0000
2011-08-31,24.8,25.5,24.28,24.74,4.948,823800,0.0000,1.0,4.8754,4.9491,46.7094,88.5833,87.8567,-0.1857,-0.1513,0.0343,16.4988,29.6653,70.0000,0.0000,4.3905,4.8754,5.3603,-48154135.1504,33873000.0000
2011-08-30,24.5,24.77,24.09,24.63,4.926,366200,0.0000,1.0,4.9000,4.9492,46.2914,92.9759,82.2337,-0.1943,-0.1720,0.0222,16.6927,-1.6021,75.0000,0.0000,4.3565,4.9000,5.4435,-47141266.2979,29754000.0000
2011-08-29,24.22,24.85,24.02,24.71,4.942,803400,0.0000,1.0,4.9271,4.9516,46.5437,82.0108,68.1831,-0.1998,-0.1937,0.0061,16.5253,-8.8086,80.0000,5.0000,4.3297,4.9271,5.5245,-48218325.1215,31585000.0000
2011-08-26,22.71,23.95,22.07,23.73,4.746,761800,0.0000,1.0,4.9677,4.9526,42.9244,71.7144,51.8143,-0.2014,-0.2202,-0.0188,16.3490,-74.4639,85.0000,10.0000,4.2699,4.9677,5.6655,-50880192.5913,27568000.0000
2011-08-25,23.87,23.87,22.9,23.11,4.622,679800,0.0000,1.0,5.0121,4.9744,40.5033,50.8241,32.3649,-0.1967,-0.2308,-0.0341,15.6913,-78.7017,90.0000,15.0000,4.2651,5.0121,5.7591,-53797724.5062,23759000.0000
2011-08-24,23.1,23.93,22.83,23.87,4.774,684300,0.0000,1.0,5.0627,5.0115,42.6080,32.9045,19.1206,-0.1881,-0.2284,-0.0403,15.2617,-75.6017,95.0000,20.0000,4.2915,5.0627,5.8339,-51870456.4650,27158000.0000
2011-08-23,21.93,23.11,21.5,22.96,4.592,869000,0.0000,1.0,5.1004,5.0365,39.0026,13.3660,17.7216,-0.1781,-0.2375,-0.0594,14.8095,-124.4094,100.0000,25.0000,4.3157,5.1004,5.8851,-54918701.9195,23736500.0000
2011-08-22,23.11,23.8,21.68,21.95,4.39,986100,0.0000,1.0,5.1508,5.0832,34.6755,11.0914,29.9525,-0.1632,-0.2270,-0.0638,13.8984,-142.1799,100.0000,0.0000,4.3738,5.1508,5.9278,-58454074.5904,19391500.0000
2011-08-19,23.86,24.22,22.0,22.3,4.46,1375300,0.0000,1.0,5.2162,5.1562,35.5047,28.7073,48.7803,-0.1473,-0.1899,-0.0426,12.9899,-146.1822,100.0000,0.0000,4.4877,5.2162,5.9447,-54779456.6658,24322000.0000
2011-08-18,25.0,25.15,23.47,24.26,4.852,1056600,0.0000,1.0,5.2861,5.2295,40.6796,50.0588,64.0890,-0.1366,-0.1468,-0.0102,12.1219,-97.0665,55.0000,5.0000,4.5938,5.2861,5.9784,-49761470.1793,31198500.0000
2011-08-17,26.39,26.65,25.51,25.83,5.166,643700,0.0000,1.0,5.3305,5.2692,45.7543,67.5749,73.8603,-0.1340,-0.1296,0.0044,11.6511,-32.0846,60.0000,0.0000,4.6414,5.3305,6.0196,-49447005.8936,36481500.0000
2011-08-16,26.13,26.54,25.83,26.1,5.22,537700,0.0000,1.0,5.3591,5.2801,46.7062,74.6333,72.2719,-0.1351,-0.1378,-0.0026,11.9308,-30.3807,65.0000,5.0000,4.6524,5.3591,6.0658,-48035383.0866,39700000.0000
2011-08-15,26.62,26.75,25.93,26.23,5.246,738600,0.0000,1.0,5.3770,5.2864,47.1549,79.3729,64.4578,-0.1345,-0.1517,-0.0172,12.3662,-27.8339,70.0000,10.0000,4.6672,5.3770,6.0868,-47391657.7345,42388500.0000
2011-08-12,25.6,27.14,25.36,26.31,5.262,1009100,0.0000,1.0,5.3870,5.2907,47.4213,62.8096,47.0780,-0.1302,-0.1699,-0.0397,12.8680,-31.6977,75.0000,15.0000,4.6792,5.3870,6.0948,-46400852.8564,46081500.0000
2011-08-11,24.04,25.75,24.0,25.3,5.06,836500,0.0000,1.0,5.3997,5.2937,43.6004,51.1911,34.9694,-0.1203,-0.1922,-0.0720,13.3962,-90.8966,80.0000,20.0000,4.6922,5.3997,6.1072,-46740998.9239,41036000.0000
2011-08-10,25.44,25.44,23.63,23.82,4.764,1564200,0.0000,1.0,5.4228,5.3183,37.2526,27.2334,21.9742,-0.1023,-0.1974,-0.0951,13.3006,-139.6637,85.0000,25.0000,4.7312,5.4228,6.1144,-48772498.9239,36853500.0000
2011-08-09,24.15,25.45,23.7,25.06,5.012,1333400,0.0000,1.0,5.4710,5.3767,40.9182,26.4836,18.9040,-0.0785,-0.1710,-0.0925,13.0413,-146.0079,90.0000,30.0000,4.8379,5.4710,6.1041,-42593476.8244,44674500.0000
2011-08-08,23.1,24.44,23.1,23.64,4.728,2608500,0.0000,1.0,5.5021,5.4151,33.8354,12.2056,14.0273,-0.0554,-0.1601,-0.1047,12.7927,-246.1942,95.0000,35.0000,4.9020,5.5021,6.1022,-46288899.6816,38007500.0000
2011-08-05,24.99,25.38,22.83,24.24,4.848,1964400,0.0000,1.0,5.5492,5.4874,35.5459,18.0229,23.2483,-0.0292,-0.1149,-0.0857,12.0110,-316.2861,100.0000,40.0000,5.0623,5.5492,6.0361,-43758265.3532,51050000.0000
2011-08-04,26.51,26.89,24.67,24.75,4.95,3064500,0.0000,1.0,5.5949,5.5547,37.0587,11.8535,31.4322,-0.0078,-0.0677,-0.0599,11.1881,-300.8111,100.0000,45.0000,5.2215,5.5949,5.9683,-44798241.8238,60872000.0000
2011-08-03,27.5,27.83,26.336,27.2,5.44,1794500,0.0000,1.0,5.6447,5.6183,45.9918,39.8685,44.8820,0.0072,-0.0169,-0.0241,10.9312,-152.0869,100.0000,50.0000,5.3783,5.6447,5.9111,-30580066.1481,76194500.0000
2011-08-02,28.69,29.2,27.27,27.34,5.468,1549400,0.0000,1.0,5.6623,5.6371,46.6016,42.5745,40.1705,0.0132,-0.0018,-0.0150,11.3658,-61.1094,45.0000,55.0000,5.4060,5.6623,5.9186,-31985397.4734,85167000.0000
2011-08-01,28.67,28.98,28.21,28.77,5.754,1164900,0.0000,1.0,5.6803,5.6549,53.4827,52.2029,31.1448,0.0170,0.0148,-0.0022,11.6290,28.8059,50.0000,60.0000,5.4306,5.6803,5.9300,-24800356.0226,92914000.0000
2011-07-29,27.8,28.4,27.5,28.17,5.634,948200,0.0000,1.0,5.6828,5.6445,50.5736,25.7340,18.9369,0.0175,0.0065,-0.0110,11.3603,-56.5653,55.0000,65.0000,5.4293,5.6828,5.9363,-27447856.0226,87089500.0000
2011-07-28,27.6,28.55,27.54,28.17,5.634,938700,0.0000,1.0,5.6924,5.6456,50.5736,15.4973,22.5979,0.0203,0.0082,-0.0121,11.3431,-54.6355,60.0000,70.0000,5.4325,5.6924,5.9523,-29765678.2449,87089500.0000
2011-07-27,28.5,28.5,27.51,27.64,5.528,958500,0.0000,1.0,5.6936,5.6468,47.9801,15.5794,34.8661,0.0233,0.0101,-0.0132,11.3015,-86.9686,65.0000,75.0000,5.4346,5.6936,5.9526,-30927435.6706,82396000.0000
2011-07-26,28.31,28.77,27.97,28.0,5.6,760600,0.0000,1.0,5.6983,5.6593,49.6616,36.7169,49.4746,0.0266,0.0232,-0.0033,11.2797,-39.4742,70.0000,80.0000,5.4482,5.6983,5.9484,-27393572.0342,87188500.0000
2011-07-25,29.01,29.25,28.44,28.49,5.698,673300,0.0000,1.0,5.6929,5.6656,52.0189,52.3019,55.1133,0.0274,0.0323,0.0049,11.0018,28.0337,75.0000,85.0000,5.4302,5.6929,5.9556,-23875797.0342,90991500.0000
2011-07-22,28.7,29.54,28.5509,29.29,5.858,583500,0.0000,1.0,5.6836,5.6621,56.1530,59.4051,52.2303,0.0262,0.0335,0.0073,10.4397,80.8079,0.0000,90.0000,5.4096,5.6836,5.9577,-20924914.3182,94358000.0000
2011-07-21,28.91,29.16,28.1,28.7,5.74,1011500,0.0000,1.0,5.6678,5.6415,53.5676,53.6330,42.9647,0.0244,0.0182,-0.0062,9.7842,33.4860,5.0000,95.0000,5.3994,5.6678,5.9363,-22367588.7192,91440500.0000
2011-07-20,28.0,30.44,27.8,28.69,5.738,3048300,0.0000,1.0,5.6529,5.6312,53.5234,43.6528,31.3050,0.0259,0.0104,-0.0155,9.2301,72.9911,0.0000,100.0000,5.3695,5.6529,5.9364,-23035560.4173,86383000.0000
2011-07-19,27.58,28.11,27.54,27.89,5.578,1026100,0.0000,1.0,5.6414,5.6199,49.9054,31.6083,24.1773,0.0298,0.0005,-0.0293,8.6469,-37.0696,0.0000,60.0000,5.3538,5.6414,5.9289,-18070526.3264,71141500.0000
2011-07-18,27.34,27.45,26.63,27.23,5.446,851900,0.0000,1.0,5.6225,5.6243,46.6504,18.6538,20.0161,0.0371,0.0042,-0.0329,8.9863,-91.2118,5.0000,65.0000,5.2775,5.6225,5.9676,-19240640.3615,66011000.0000
2011-07-15,27.79,27.83,27.4,27.58,5.516,709000,0.0000,1.0,5.6152,5.6431,48.2292,22.2697,20.6024,0.0453,0.0222,-0.0231,9.2396,-43.5917,10.0000,70.0000,5.2500,5.6152,5.9805,-21214554.9956,70270500.0000
2011-07-14,28.53,28.96,27.25,27.61,5.522,1159000,0.0000,1.0,5.6044,5.6565,48.3624,19.1248,18.0604,0.0511,0.0378,-0.0133,9.5530,-9.4800,15.0000,75.0000,5.2160,5.6044,5.9929,-20637461.9723,73815500.0000
2011-07-13,28.43,29.03,27.9,28.64,5.728,1066000,0.0000,1.0,5.6015,5.6706,53.1532,20.4127,24.8584,0.0544,0.0566,0.0021,9.8829,39.8988,20.0000,80.0000,5.2099,5.6015,5.9932,-17282461.9723,79610500.0000
2011-07-12,28.37,29.09,28.0,28.17,5.634,1045400,0.0000,1.0,5.6011,5.6646,51.0513,14.6437,35.7459,0.0539,0.0587,0.0048,9.8875,28.9713,25.0000,85.0000,5.2100,5.6011,5.9923,-18933346.9281,74280500.0000
2011-07-11,28.4,28.53,28.0,28.35,5.67,975800,0.0000,1.0,5.6037,5.6678,51.8985,39.5187,55.0270,0.0527,0.0701,0.0174,9.8386,18.9609,30.0000,90.0000,5.2111,5.6037,5.9964,-15336787.2951,79507500.0000
2011-07-08,29.89,29.89,28.59,28.81,5.762,1240600,0.0000,1.0,5.5988,5.6676,54.0772,53.0753,65.0772,0.0484,0.0800,0.0317,10.0314,85.4476,35.0000,95.0000,5.2071,5.5988,5.9906,-16901749.5592,84386500.0000
2011-07-07,29.14,30.0,29.01,29.73,5.946,1327900,0.0000,1.0,5.5869,5.6576,58.7646,72.4869,74.1828,0.0405,0.0822,0.0417,9.9273,137.1748,40.0000,100.0000,5.2014,5.5869,5.9725,-12798226.4823,90589500.0000
2011-07-06,29.14,29.14,28.55,28.96,5.792,926900,0.0000,1.0,5.5608,5.6273,55.7123,69.6694,76.3797,0.0300,0.0649,0.0349,9.5902,96.7575,45.0000,25.0000,5.2066,5.5608,5.9151,-15816181.0277,83950000.0000
2011-07-05,29.02,29.52,28.71,29.14,5.828,996000,0.0000,1.0,5.5549,5.6099,56.6434,80.3922,81.4175,0.0213,0.0577,0.0364,9.5927,122.6144,50.0000,0.0000,5.2126,5.5549,5.8973,-17622850.5193,88584500.0000
2011-07-01,29.07,29.6,28.8,29.02,5.804,854900,0.0000,1.0,5.5505,5.5870,56.1796,79.0776,79.9584,0.0122,0.0439,0.0317,9.5115,125.6822,55.0000,0.0000,5.2203,5.5505,5.8808,-17930257.9267,83604500.0000
2011-06-30,28.5,29.33,28.4,29.13,5.826,946700,0.0000,1.0,5.5616,5.5641,56.7079,84.7826,79.2562,0.0043,0.0282,0.0239,9.3802,91.6855,60.0000,5.0000,5.1862,5.5616,5.9371,-16006732.9267,87879000.0000
2011-06-29,28.5,29.09,28.07,28.29,5.658,1461800,0.0000,1.0,5.5579,5.5366,53.5382,76.0149,75.3831,-0.0017,0.0054,0.0071,9.3478,51.3023,65.0000,10.0000,5.1917,5.5579,5.9242,-18704318.9482,83145500.0000
2011-06-28,27.79,28.25,27.67,28.11,5.622,889200,0.0000,1.0,5.5602,5.5238,52.8353,76.9711,74.2266,-0.0034,-0.0066,-0.0032,9.4069,7.0139,70.0000,15.0000,5.1909,5.5602,5.9295,-14548220.9090,75836500.0000
2011-06-27,27.73,28.28,27.31,27.46,5.492,1809400,0.0000,1.0,5.5805,5.5135,50.2532,73.1632,72.0539,-0.0026,-0.0182,-0.0156,9.8072,-25.2296,75.0000,20.0000,5.1590,5.5805,6.0021,-16847876.0814,71390500.0000
2011-06-24,27.64,27.97,27.26,27.565,5.513,3608500,0.0000,1.0,5.6014,5.5157,50.6789,72.5455,63.5704,0.0013,-0.0195,-0.0208,10.2286,-35.3713,80.0000,25.0000,5.1586,5.6014,6.0443,-10598917.3185,80437500.0000
2011-06-23,27.2,27.72,26.21,27.71,5.542,1170000,0.0000,1.0,5.6206,5.5160,51.2486,70.4530,50.5162,0.0065,-0.0230,-0.0295,10.7384,-65.5848,85.0000,30.0000,5.1618,5.6206,6.0793,-8057720.1354,98480000.0000
2011-06-22,27.37,28.25,27.1,27.21,5.442,1475600,0.0000,1.0,5.6333,5.5133,49.3849,47.7127,32.6459,0.0138,-0.0301,-0.0439,11.1764,-49.8416,90.0000,35.0000,5.1699,5.6333,6.0966,-13830236.6917,92630000.0000
2011-06-21,26.24,27.73,26.0,27.53,5.506,1496000,0.0000,1.0,5.6284,5.5208,50.5600,33.3828,22.0627,0.0248,-0.0285,-0.0533,11.5464,-76.0113,95.0000,40.0000,5.1550,5.6284,6.1017,-7863680.1700,100008000.0000
2011-06-20,26.29,26.46,25.5,26.01,5.202,1537800,0.0000,1.0,5.6213,5.5223,44.6124,16.8422,20.6743,0.0381,-0.0326,-0.0708,12.1316,-150.2707,100.0000,45.0000,5.1367,5.6213,6.1058,-13614200.4012,92528000.0000
2011-06-17,26.87,27.7,26.14,26.5,5.3,1714000,0.0000,1.0,5.6409,5.5560,46.3189,15.9632,29.2774,0.0558,-0.0064,-0.0623,12.2746,-113.7325,95.0000,50.0000,5.1956,5.6409,6.0861,-14094762.9012,100217000.0000
2011-06-16,27.67,28.0,25.74,26.5,5.3,1842200,0.0000,1.0,5.6579,5.5830,46.3189,29.2176,40.1184,0.0714,0.0171,-0.0543,12.6620,-126.8210,0.0000,55.0000,5.2409,5.6579,6.0749,-9480147.5166,100217000.0000
2011-06-15,28.44,28.45,27.07,27.32,5.464,1345000,0.0000,1.0,5.6564,5.6128,49.1588,42.6515,41.4788,0.0850,0.0470,-0.0380,13.0698,-53.1666,5.0000,60.0000,5.2341,5.6564,6.0787,-6464156.3661,109428000.0000
2011-06-14,28.54,29.7,28.52,28.6,5.72,1573400,0.0000,1.0,5.6428,5.6285,54.0755,48.4862,31.9988,0.0945,0.0676,-0.0268,13.5022,50.0954,10.0000,65.0000,5.1809,5.6428,6.1046,-2175750.5690,116153000.0000
2011-06-13,28.07,28.88,27.88,28.43,5.686,1713400,0.0000,1.0,5.6228,5.6188,53.4886,33.2987,17.9501,0.1012,0.0670,-0.0342,13.3003,17.8896,15.0000,70.0000,5.1418,5.6228,6.1038,4624537.5666,108286000.0000
2011-06-10,27.52,28.2991,27.35,27.86,5.572,1566600,0.0000,1.0,5.6140,5.6117,51.5148,14.2115,8.9847,0.1097,0.0686,-0.0411,13.3850,-18.7841,20.0000,75.0000,5.1315,5.6140,6.0965,3767837.5666,99719000.0000
2011-06-09,27.43,28.1,27.1,27.62,5.524,1603200,0.0000,1.0,5.6121,5.6159,50.6775,6.3400,12.3658,0.1200,0.0814,-0.0386,13.6983,-32.4774,25.0000,80.0000,5.1286,5.6121,6.0955,3182694.0622,91886000.0000
2011-06-08,28.44,28.6,27.02,27.12,5.424,1695900,0.0000,1.0,5.6066,5.6256,48.9322,6.4025,21.3575,0.1296,0.1013,-0.0283,14.1058,-33.4527,30.0000,85.0000,5.1168,5.6066,6.0964,2862054.0622,83870000.0000
2011-06-07,28.94,29.39,28.26,28.37,5.674,1222100,0.0000,1.0,5.6187,5.6468,53.4218,24.3550,35.1644,0.1367,0.1355,-0.0012,14.5347,38.2191,35.0000,90.0000,5.1356,5.6187,6.1017,10268199.6318,92349500.0000
2011-06-06,29.1,30.13,28.26,28.7,5.74,2331100,0.0000,1.0,5.6141,5.6440,54.6801,33.3151,47.4876,0.1370,0.1517,0.0146,14.4370,67.1264,40.0000,95.0000,5.1315,5.6141,6.0967,15189044.7646,98460000.0000
2011-06-03,29.95,31.5,29.5,30.13,6.026,6209200,0.0000,1.0,5.5983,5.6339,60.5513,47.8232,63.9213,0.1334,0.1634,0.0300,14.3343,170.6761,45.0000,100.0000,5.1125,5.5983,6.0840,21359603.5881,110115500.0000
2011-06-02,28.52,29.32,28.51,28.76,5.752,986300,0.0000,1.0,5.5614,5.5926,56.2786,61.3245,79.4185,0.1259,0.1468,0.0210,13.6287,86.0918,50.0000,90.0000,5.0996,5.5614,6.0231,32846623.5881,79069500.0000
2011-06-01,30.0,30.1,28.38,28.517,5.7034,1529900,0.0000,1.0,5.5407,5.5758,55.4659,82.6162,90.6764,0.1206,0.1515,0.0309,13.6259,108.2093,55.0000,95.0000,5.0779,5.5407,6.0035,34733987.7856,74138000.0000
2011-05-31,29.69,30.28,29.55,30.14,6.028,3290500,0.0000,1.0,5.5242,5.5624,62.8831,94.3149,88.9422,0.1129,0.1602,0.0473,13.6231,208.8343,60.0000,100.0000,5.0623,5.5242,5.9861,41164904.6461,81787500.0000
